Time,V Pop,H Pop,Curr Win %,LS Win %,Last Game,Last Attendance vs Opp,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
2014-01-15 19:30:00,7.0,13.0,0.5428571428571428,0.6463414634146342,17750.0,14890.0,18624.0,Boston Celtics,Toronto Raptors,0.0,3.0,Wednesday,January,17569.0
2014-01-15 20:00:00,5.0,1.0,0.4,0.6973684210526315,12202.0,16875.0,19888.0,Minnesota Timberwolves,Sacramento Kings,0.0,4.0,Wednesday,January,12399.0
2014-01-15 20:00:00,4.0,5.0,0.2894736842105263,0.7010309278350515,18098.0,17341.0,18581.0,San Antonio Spurs,Utah Jazz,0.0,2.0,Wednesday,January,17917.0
2014-01-15 21:00:00,6.0,22.0,0.5675675675675675,0.2857142857142857,14344.0,15236.0,18422.0,Phoenix Suns,Los Angeles Lakers,0.0,2.0,Wednesday,January,16022.0
2014-01-15 22:00:00,3.0,17.0,0.7567567567567568,0.3896103896103896,20011.0,20609.0,20618.0,Portland Trail Blazers,Cleveland Cavaliers,0.0,3.0,Wednesday,January,19998.0
2014-01-15 22:30:00,4.0,2.0,0.6666666666666666,0.6829268292682927,19316.0,13455.0,19672.0,Los Angeles Clippers,Dallas Mavericks,0.0,4.0,Wednesday,January,19208.0
2014-01-16 19:00:00,4.0,7.0,0.3888888888888889,0.7826086956521741,17530.0,11256.0,18165.0,Indiana Pacers,New York Knicks,0.0,4.0,Thursday,January,18165.0
2014-01-16 21:30:00,15.0,13.0,0.7368421052631579,0.7073170731707317,18229.0,15039.0,18523.0,Houston Rockets,Oklahoma City Thunder,0.0,2.0,Thursday,January,18231.0
2014-01-17 19:00:00,2.0,4.0,0.3783783783783784,0.625,19812.0,19812.0,19812.0,New York Knicks,Los Angeles Clippers,0.0,3.0,Friday,January,19812.0
2014-01-17 19:00:00,22.0,5.0,0.32432432432432434,0.3947368421052632,16278.0,11038.0,20856.0,Philadelphia 76ers,Miami Heat,0.0,0.0,Friday,January,19286.0
2014-01-17 19:00:00,1.0,7.0,0.5555555555555556,0.3947368421052632,15819.0,19800.0,20457.0,Toronto Raptors,Minnesota Timberwolves,0.0,4.0,Friday,January,19800.0
2014-01-17 19:00:00,29.0,3.0,0.4864864864864865,0.34210526315789475,20356.0,16472.0,20356.0,Washington Wizards,Chicago Bulls,0.0,3.0,Friday,January,17005.0
2014-01-17 19:30:00,6.0,13.0,0.35897435897435903,0.6463414634146342,17569.0,14890.0,18624.0,Boston Celtics,Los Angeles Lakers,0.0,1.0,Friday,January,18624.0
2014-01-17 20:00:00,5.0,3.0,0.3888888888888889,0.7222222222222222,17177.0,18119.0,18119.0,Memphis Grizzlies,Sacramento Kings,0.0,3.0,Friday,January,17212.0
2014-01-17 20:30:00,17.0,5.0,0.775,0.7010309278350515,17917.0,18594.0,18581.0,San Antonio Spurs,Portland Trail Blazers,0.0,4.0,Friday,January,18581.0
2014-01-17 21:00:00,3.0,3.0,0.5128205128205128,0.5487804878048781,17947.0,19155.0,19155.0,Denver Nuggets,Cleveland Cavaliers,0.0,3.0,Friday,January,18486.0
2014-01-17 21:00:00,4.0,22.0,0.5526315789473685,0.2857142857142857,16022.0,17902.0,18422.0,Phoenix Suns,Dallas Mavericks,0.0,1.0,Friday,January,16486.0
2014-01-17 21:30:00,5.0,15.0,0.7435897435897436,0.6781609195402298,18203.0,18203.0,18203.0,Oklahoma City Thunder,Golden State Warriors,0.0,3.0,Friday,January,18203.0
2014-01-18 19:00:00,2.0,3.0,0.4736842105263158,0.34210526315789475,17005.0,16227.0,20356.0,Washington Wizards,Detroit Pistons,0.0,3.0,Saturday,January,17039.0
2014-01-18 19:00:00,2.0,7.0,0.6585365853658537,0.7826086956521741,18165.0,12842.0,18165.0,Indiana Pacers,Los Angeles Clippers,0.0,4.0,Saturday,January,18165.0
2014-01-18 20:00:00,4.0,1.0,0.3,0.6973684210526315,12399.0,18122.0,19888.0,Minnesota Timberwolves,Utah Jazz,0.0,2.0,Saturday,January,17111.0
2014-01-18 20:00:00,1.0,13.0,0.19444444444444445,0.7073170731707317,18231.0,15187.0,18523.0,Houston Rockets,Milwaukee Bucks,0.0,0.0,Saturday,January,18082.0
2014-01-18 20:00:00,5.0,29.0,0.3157894736842105,0.8,21287.0,18120.0,22261.0,Chicago Bulls,Philadelphia 76ers,0.0,0.0,Saturday,January,21710.0
2014-01-18 20:30:00,17.0,4.0,0.7692307692307693,0.68,19695.0,16718.0,20799.0,Dallas Mavericks,Portland Trail Blazers,0.0,5.0,Saturday,January,20375.0
2014-01-19 13:00:00,6.0,7.0,0.5405405405405406,0.3947368421052632,19800.0,14183.0,20457.0,Toronto Raptors,Los Angeles Lakers,0.0,3.0,Sunday,January,17706.0
2014-01-19 18:00:00,13.0,24.0,0.2564102564102564,0.2368421052631579,16489.0,15118.0,18846.0,Orlando Magic,Boston Celtics,0.0,1.0,Sunday,January,17548.0
2014-01-19 19:00:00,5.0,15.0,0.3783783783783784,0.6781609195402298,18203.0,18203.0,18203.0,Oklahoma City Thunder,Sacramento Kings,0.0,2.0,Sunday,January,18203.0
2014-01-19 19:00:00,1.0,5.0,0.7804878048780488,0.7010309278350515,18581.0,16873.0,18581.0,San Antonio Spurs,Milwaukee Bucks,0.0,4.0,Sunday,January,18096.0
2014-01-19 20:00:00,3.0,22.0,0.5641025641025641,0.2857142857142857,16486.0,16819.0,18422.0,Phoenix Suns,Denver Nuggets,0.0,2.0,Sunday,January,16211.0
2014-01-20 13:00:00,4.0,3.0,0.5714285714285714,0.7866666666666666,13344.0,14935.0,20562.0,Cleveland Cavaliers,Dallas Mavericks,0.0,3.0,Monday,January,18762.0
2014-01-20 14:00:00,5.0,3.0,0.4871794871794872,0.34210526315789475,17039.0,18110.0,20356.0,Washington Wizards,Philadelphia 76ers,0.0,4.0,Monday,January,18650.0
2014-01-20 14:30:00,12.0,4.0,0.3684210526315789,0.625,19812.0,19812.0,19812.0,New York Knicks,Brooklyn Nets,0.0,2.0,Monday,January,19812.0
2014-01-20 17:00:00,2.0,3.0,0.38461538461538464,0.7222222222222222,17212.0,18119.0,18119.0,Memphis Grizzlies,New Orleans Pelicans,0.0,1.0,Monday,January,17485.0
2014-01-20 17:30:00,22.0,6.0,0.6842105263157895,0.5925925925925926,13115.0,16728.0,19287.0,Atlanta Hawks,Miami Heat,0.0,1.0,Monday,January,19262.0
2014-01-20 20:00:00,6.0,29.0,0.36585365853658536,0.8,21710.0,18062.0,22261.0,Chicago Bulls,Los Angeles Lakers,0.0,2.0,Monday,January,21626.0
2014-01-20 20:00:00,17.0,13.0,0.75,0.7073170731707317,18082.0,18055.0,18523.0,Houston Rockets,Portland Trail Blazers,0.0,4.0,Monday,January,18135.0
2014-01-21 19:30:00,24.0,12.0,0.25,0.5476190476190477,17732.0,17732.0,17732.0,Brooklyn Nets,Orlando Magic,0.0,1.0,Tuesday,January,15482.0
2014-01-21 19:30:00,13.0,22.0,0.6923076923076923,0.7010309278350515,20097.0,15200.0,20350.0,Miami Heat,Boston Celtics,0.0,2.0,Tuesday,January,19619.0
2014-01-21 20:00:00,17.0,15.0,0.7317073170731707,0.6781609195402298,18203.0,18203.0,18203.0,Oklahoma City Thunder,Portland Trail Blazers,0.0,3.0,Tuesday,January,18203.0
2014-01-21 21:00:00,1.0,4.0,0.2926829268292683,0.5,17232.0,17184.0,19911.0,Utah Jazz,Minnesota Timberwolves,0.0,2.0,Tuesday,January,16387.0
2014-01-22 19:00:00,29.0,3.0,0.375,0.7866666666666666,18762.0,13921.0,20562.0,Cleveland Cavaliers,Chicago Bulls,0.0,2.0,Wednesday,January,16890.0
2014-01-22 19:00:00,6.0,24.0,0.24390243902439024,0.2368421052631579,17548.0,15017.0,18846.0,Orlando Magic,Atlanta Hawks,0.0,1.0,Wednesday,January,16713.0
2014-01-22 19:00:00,4.0,7.0,0.5526315789473685,0.3947368421052632,17706.0,17291.0,20457.0,Toronto Raptors,Dallas Mavericks,0.0,3.0,Wednesday,January,18179.0
2014-01-22 19:00:00,13.0,3.0,0.475,0.34210526315789475,18650.0,10189.0,20356.0,Washington Wizards,Boston Celtics,0.0,3.0,Wednesday,January,14492.0
2014-01-22 19:30:00,5.0,4.0,0.325,0.625,19812.0,19812.0,19812.0,New York Knicks,Philadelphia 76ers,0.0,1.0,Wednesday,January,19812.0
2014-01-22 20:00:00,5.0,13.0,0.38461538461538464,0.7073170731707317,18135.0,18055.0,18523.0,Houston Rockets,Sacramento Kings,0.0,2.0,Wednesday,January,16488.0
2014-01-22 20:00:00,15.0,5.0,0.7619047619047619,0.7010309278350515,18096.0,18797.0,18581.0,San Antonio Spurs,Oklahoma City Thunder,0.0,3.0,Wednesday,January,18581.0
2014-01-22 22:30:00,7.0,22.0,0.575,0.2857142857142857,16211.0,18319.0,18422.0,Phoenix Suns,Indiana Pacers,0.0,3.0,Wednesday,January,16465.0
