,Attendance,Time,Home,Playoffs?,Last Five,Curr Win %,Day of Week,Month,Rivalry?,LS Win %,V Pop,H Pop,Year,Hour,Capacity
21845,18624.0,2012-11-30 19:30:00,Boston Celtics,0,1.0,0.375,Friday,November,0,0.6623376623376623,10,17,2012,1170,18624.0
21846,16732.0,2012-11-30 20:00:00,Memphis Grizzlies,0,4.0,0.8461538461538461,Friday,November,0,0.582089552238806,2,6,2012,1200,18119.0
21847,16418.0,2012-11-30 20:00:00,Minnesota Timberwolves,0,2.0,0.5,Friday,November,0,0.36666666666666653,2,2,2012,1200,20340.0
21848,18203.0,2012-11-30 20:00:00,Oklahoma City Thunder,0,3.0,0.5333333333333333,Friday,November,0,0.6790123456790124,4,14,2012,1200,18203.0
21849,12544.0,2012-11-30 22:00:00,Sacramento Kings,0,2.0,0.26666666666666666,Friday,November,0,0.3,3,4,2012,1320,17317.0
21850,18997.0,2012-11-30 22:30:00,Los Angeles Lakers,0,2.0,0.5,Friday,November,0,0.7142857142857143,3,8,2012,1350,18997.0
21851,16624.0,2012-12-01 19:30:00,Cleveland Cavaliers,0,1.0,0.4117647058823529,Saturday,December,0,0.27586206896551724,9,2,2012,1170,20562.0
21852,19961.0,2012-12-01 19:30:00,Miami Heat,0,5.0,0.8,Saturday,December,0,0.6790123456790124,20,18,2012,1170,20300.0
21853,21607.0,2012-12-01 20:00:00,Chicago Bulls,0,2.0,0.5333333333333333,Saturday,December,0,0.515625,4,28,2012,1200,23028.0
21854,14432.0,2012-12-01 20:00:00,Houston Rockets,0,2.0,0.5,Saturday,December,1,0.6842105263157895,4,13,2012,1200,18460.0
21855,16581.0,2012-12-01 20:30:00,Milwaukee Bucks,0,2.0,0.5384615384615384,Saturday,December,0,0.4406779661016949,15,1,2012,1230,18717.0
21856,18581.0,2012-12-01 20:30:00,San Antonio Spurs,0,4.0,0.7647058823529411,Saturday,December,0,0.7297297297297297,4,4,2012,1230,18759.0
21857,20285.0,2012-12-01 21:00:00,Dallas Mavericks,0,2.0,0.2777777777777778,Saturday,December,0,0.7076923076923077,2,4,2012,1260,20664.0
21858,19060.0,2012-12-01 22:30:00,Los Angeles Clippers,0,1.0,0.25,Saturday,December,0,0.7647058823529411,3,2,2012,1350,19895.0
21859,18623.0,2012-12-01 22:30:00,Golden State Warriors,0,3.0,0.4666666666666667,Saturday,December,0,0.7333333333333333,3,4,2012,1350,19596.0
21860,19033.0,2012-12-02 12:00:00,New York Knicks,0,1.0,0.3125,Sunday,December,0,0.5079365079365079,17,6,2012,720,19763.0
21861,18997.0,2012-12-02 21:30:00,Los Angeles Lakers,0,2.0,0.375,Sunday,December,0,0.7142857142857143,31,7,2012,1290,18997.0
21862,11352.0,2012-12-03 19:30:00,Detroit Pistons,0,3.0,0.3157894736842105,Monday,December,0,0.5,2,2,2012,1170,22076.0
21863,15221.0,2012-12-03 21:00:00,Denver Nuggets,0,1.0,0.2352941176470588,Monday,December,0,0.5882352941176471,4,3,2012,1260,19770.0
21864,19067.0,2012-12-03 21:00:00,Utah Jazz,0,1.0,0.4705882352941176,Monday,December,0,0.5,2,4,2012,1260,19911.0
21865,18117.0,2012-12-03 22:30:00,Golden State Warriors,0,2.0,0.4117647058823529,Monday,December,0,0.7333333333333333,31,4,2012,1350,19596.0
21866,13986.0,2012-12-04 19:00:00,Philadelphia 76ers,0,2.0,0.5,Tuesday,December,0,0.5070422535211268,2,4,2012,1140,20694.0
21867,17761.0,2012-12-04 19:00:00,Washington Wizards,0,2.0,0.15384615384615385,Tuesday,December,0,0.2413793103448276,18,3,2012,1140,20308.0
21868,21152.0,2012-12-04 20:00:00,Chicago Bulls,0,3.0,0.5,Tuesday,December,0,0.515625,3,28,2012,1200,23028.0
21869,18052.0,2012-12-04 20:00:00,Houston Rockets,0,2.0,0.4444444444444444,Tuesday,December,0,0.6842105263157895,7,13,2012,1200,18460.0
21870,14481.0,2012-12-04 20:00:00,Memphis Grizzlies,0,1.0,0.29411764705882354,Tuesday,December,0,0.582089552238806,17,4,2012,1200,18119.0
21871,11569.0,2012-12-05 19:00:00,Indiana Pacers,0,1.0,0.3888888888888889,Wednesday,December,0,0.6714285714285714,9,3,2012,1140,18165.0
21872,18624.0,2012-12-05 19:30:00,Boston Celtics,0,3.0,0.5,Wednesday,December,0,0.6623376623376623,2,15,2012,1170,18624.0
21873,11128.0,2012-12-05 19:30:00,Detroit Pistons,0,4.0,0.6111111111111112,Wednesday,December,0,0.5,4,2,2012,1170,22076.0
21874,17893.0,2012-12-05 20:00:00,Cleveland Cavaliers,0,1.0,0.21052631578947367,Wednesday,December,1,0.27586206896551724,28,2,2012,1200,20562.0
21875,14101.0,2012-12-05 20:00:00,Atlanta Hawks,0,1.0,0.4444444444444444,Wednesday,December,0,0.5692307692307692,3,5,2012,1200,19319.0
21876,18349.0,2012-12-05 20:30:00,San Antonio Spurs,0,4.0,0.7777777777777778,Wednesday,December,0,0.7297297297297297,1,4,2012,1230,18759.0
21877,18078.0,2012-12-05 21:00:00,Utah Jazz,0,2.0,0.5,Wednesday,December,0,0.5,31,4,2012,1260,19911.0
21878,12476.0,2012-12-05 22:00:00,Sacramento Kings,0,1.0,0.2222222222222222,Wednesday,December,0,0.3,4,3,2012,1320,17317.0
21879,19060.0,2012-12-05 22:30:00,Los Angeles Clippers,0,4.0,0.7058823529411765,Wednesday,December,0,0.7647058823529411,4,2,2012,1350,19895.0
21880,19740.0,2012-12-06 20:00:00,Miami Heat,0,4.0,0.75,Thursday,December,1,0.6790123456790124,6,18,2012,1200,20300.0
21881,17517.0,2012-12-06 22:30:00,Phoenix Suns,0,0.0,0.2777777777777778,Thursday,December,0,0.7288135593220338,4,17,2012,1350,18237.0
21882,15289.0,2012-12-07 19:00:00,Indiana Pacers,0,3.0,0.5,Friday,December,0,0.6714285714285714,3,3,2012,1140,18165.0
21883,17921.0,2012-12-07 19:00:00,Philadelphia 76ers,0,3.0,0.5294117647058824,Friday,December,1,0.5070422535211268,15,4,2012,1140,20694.0
21884,13067.0,2012-12-07 19:30:00,Atlanta Hawks,0,2.0,0.14285714285714285,Friday,December,0,0.5692307692307692,3,5,2012,1170,19319.0
21885,17142.0,2012-12-07 19:30:00,Detroit Pistons,0,1.0,0.2857142857142857,Friday,December,1,0.5,28,2,2012,1170,22076.0
21886,16623.0,2012-12-07 20:00:00,Minnesota Timberwolves,0,3.0,0.5294117647058824,Friday,December,0,0.36666666666666653,2,2,2012,1200,20340.0
21887,18581.0,2012-12-07 20:30:00,San Antonio Spurs,0,4.0,0.7894736842105263,Friday,December,1,0.7297297297297297,13,4,2012,1230,18759.0
21888,18069.0,2012-12-07 21:00:00,Utah Jazz,0,2.0,0.5263157894736842,Friday,December,0,0.5,4,4,2012,1260,19911.0
21889,18203.0,2012-12-07 21:30:00,Oklahoma City Thunder,0,5.0,0.7647058823529411,Friday,December,0,0.6790123456790124,7,15,2012,1290,18203.0
21890,16305.0,2012-12-07 22:00:00,Sacramento Kings,0,2.0,0.3333333333333333,Friday,December,0,0.3,31,3,2012,1320,17317.0
21891,19060.0,2012-12-08 15:30:00,Los Angeles Clippers,0,0.0,0.2631578947368421,Saturday,December,0,0.7647058823529411,17,2,2012,930,19895.0
21892,15176.0,2012-12-08 19:00:00,Washington Wizards,0,2.0,0.13333333333333333,Saturday,December,0,0.2413793103448276,4,3,2012,1140,20308.0
21893,18624.0,2012-12-08 19:30:00,Boston Celtics,0,2.0,0.5,Saturday,December,1,0.6623376623376623,4,15,2012,1170,18624.0
21894,16062.0,2012-12-08 19:30:00,Cleveland Cavaliers,0,2.0,0.3181818181818182,Saturday,December,0,0.27586206896551724,2,2,2012,1170,20562.0
21895,21852.0,2012-12-08 20:00:00,Chicago Bulls,0,4.0,0.7058823529411765,Saturday,December,1,0.515625,6,28,2012,1200,23028.0
21896,15726.0,2012-12-08 20:00:00,Houston Rockets,0,2.0,0.4444444444444444,Saturday,December,1,0.6842105263157895,4,13,2012,1200,18460.0
21897,17612.0,2012-12-08 20:00:00,Memphis Grizzlies,0,3.0,0.75,Saturday,December,0,0.582089552238806,5,4,2012,1200,18119.0
21898,19454.0,2012-12-08 22:00:00,Portland Trail Blazers,0,3.0,0.3684210526315789,Saturday,December,0,0.5333333333333333,3,9,2012,1320,20665.0
21899,19060.0,2012-12-09 15:30:00,Los Angeles Clippers,0,1.0,0.2,Sunday,December,0,0.7647058823529411,4,2,2012,930,19895.0
21900,18203.0,2012-12-09 19:00:00,Oklahoma City Thunder,0,5.0,0.7777777777777778,Sunday,December,0,0.6790123456790124,3,15,2012,1140,18203.0
21901,19033.0,2012-12-09 19:30:00,New York Knicks,0,4.0,0.7222222222222222,Sunday,December,0,0.5079365079365079,3,6,2012,1170,19763.0
21902,13565.0,2012-12-09 20:00:00,Phoenix Suns,0,0.0,0.25,Sunday,December,0,0.7288135593220338,31,17,2012,1200,18237.0
21903,18997.0,2012-12-09 21:30:00,Los Angeles Lakers,0,3.0,0.55,Sunday,December,0,0.7142857142857143,4,7,2012,1290,18997.0
21904,15225.0,2012-12-10 19:00:00,Philadelphia 76ers,0,2.0,0.5263157894736842,Monday,December,0,0.5070422535211268,2,4,2012,1140,20694.0
21905,19600.0,2012-12-10 19:30:00,Miami Heat,0,3.0,0.7222222222222222,Monday,December,0,0.6790123456790124,5,18,2012,1170,20300.0
21906,13959.0,2012-12-10 20:00:00,Houston Rockets,0,4.0,0.8,Monday,December,1,0.6842105263157895,4,13,2012,1200,18460.0
21907,19737.0,2012-12-10 20:30:00,Dallas Mavericks,0,3.0,0.35,Monday,December,0,0.7076923076923077,3,4,2012,1230,20664.0
21908,16863.0,2012-12-10 22:00:00,Portland Trail Blazers,0,0.0,0.19047619047619047,Monday,December,0,0.5333333333333333,4,9,2012,1320,20665.0
21909,19172.0,2012-12-11 19:00:00,Cleveland Cavaliers,0,0.0,0.3809523809523809,Tuesday,December,0,0.27586206896551724,7,2,2012,1140,20562.0
21910,10265.0,2012-12-11 19:30:00,Detroit Pistons,0,1.0,0.2916666666666667,Tuesday,December,0,0.5,3,2,2012,1170,22076.0
21911,21571.0,2012-12-11 21:30:00,Chicago Bulls,0,5.0,0.75,Tuesday,December,0,0.515625,2,28,2012,1290,23028.0
21912,11595.0,2012-12-12 19:00:00,Indiana Pacers,0,3.0,0.5,Wednesday,December,0,0.6714285714285714,2,3,2012,1140,18165.0
21913,16992.0,2012-12-12 19:00:00,Orlando Magic,0,2.0,0.3809523809523809,Wednesday,December,0,0.5079365079365079,5,31,2012,1140,19311.0
21914,18847.0,2012-12-12 19:00:00,Toronto Raptors,0,0.0,0.18181818181818185,Wednesday,December,0,0.3275862068965517,20,4,2012,1140,20092.0
21915,19600.0,2012-12-12 19:30:00,Miami Heat,0,2.0,0.6842105263157895,Wednesday,December,0,0.6790123456790124,4,18,2012,1170,20300.0
21916,15738.0,2012-12-12 19:30:00,Philadelphia 76ers,0,2.0,0.5,Wednesday,December,0,0.5070422535211268,28,4,2012,1170,20694.0
21917,16444.0,2012-12-12 20:00:00,Minnesota Timberwolves,0,4.0,0.5555555555555556,Wednesday,December,0,0.36666666666666653,3,2,2012,1200,20340.0
21918,11491.0,2012-12-12 20:00:00,Milwaukee Bucks,0,3.0,0.3333333333333333,Wednesday,December,0,0.4406779661016949,3,1,2012,1200,18717.0
21919,18624.0,2012-12-12 20:00:00,Boston Celtics,0,3.0,0.5,Wednesday,December,0,0.6623376623376623,4,15,2012,1200,18624.0
21920,13351.0,2012-12-12 20:00:00,Houston Rockets,0,1.0,0.125,Wednesday,December,0,0.6842105263157895,3,13,2012,1200,18460.0
21921,13093.0,2012-12-12 21:00:00,Phoenix Suns,0,1.0,0.2857142857142857,Wednesday,December,0,0.7288135593220338,4,17,2012,1260,18237.0
21922,18710.0,2012-12-12 22:30:00,Utah Jazz,0,4.0,0.5714285714285714,Wednesday,December,0,0.5,4,4,2012,1350,19911.0
21923,19033.0,2012-12-13 20:00:00,New York Knicks,0,4.0,0.75,Thursday,December,0,0.5079365079365079,7,6,2012,1200,19763.0
21924,19118.0,2012-12-13 22:30:00,Portland Trail Blazers,0,3.0,0.7272727272727273,Thursday,December,0,0.5333333333333333,4,9,2012,1350,20665.0
21925,13538.0,2012-12-14 19:00:00,Indiana Pacers,0,2.0,0.4761904761904762,Friday,December,0,0.6714285714285714,4,3,2012,1140,18165.0
21926,17040.0,2012-12-14 19:00:00,Orlando Magic,0,2.0,0.4090909090909091,Friday,December,0,0.5079365079365079,4,31,2012,1140,19311.0
21927,19132.0,2012-12-14 19:00:00,Toronto Raptors,0,1.0,0.21739130434782608,Friday,December,0,0.3275862068965517,4,4,2012,1140,20092.0
21928,20308.0,2012-12-14 19:00:00,Washington Wizards,0,1.0,0.1176470588235294,Friday,December,0,0.2413793103448276,7,3,2012,1140,20308.0
21929,14146.0,2012-12-14 19:30:00,Cleveland Cavaliers,0,4.0,0.5882352941176471,Friday,December,0,0.27586206896551724,1,2,2012,1170,20562.0
21930,15679.0,2012-12-14 20:00:00,Houston Rockets,0,2.0,0.4761904761904762,Friday,December,0,0.6842105263157895,15,13,2012,1200,18460.0
21931,18203.0,2012-12-14 20:00:00,Oklahoma City Thunder,0,2.0,0.3181818181818182,Friday,December,0,0.6790123456790124,3,15,2012,1200,18203.0
21932,14182.0,2012-12-14 21:00:00,Phoenix Suns,0,4.0,0.5454545454545454,Friday,December,0,0.7288135593220338,4,17,2012,1260,18237.0
21933,16367.0,2012-12-14 22:30:00,Denver Nuggets,0,1.0,0.6666666666666666,Friday,December,0,0.5882352941176471,4,3,2012,1350,19770.0
21934,15145.0,2012-12-15 19:00:00,Atlanta Hawks,0,4.0,0.6521739130434783,Saturday,December,0,0.5692307692307692,4,5,2012,1140,19319.0
21935,19724.0,2012-12-15 19:30:00,Miami Heat,0,0.0,0.1111111111111111,Saturday,December,0,0.6790123456790124,3,18,2012,1170,20300.0
21936,19033.0,2012-12-15 19:30:00,New York Knicks,0,4.0,0.7619047619047619,Saturday,December,0,0.5079365079365079,2,6,2012,1170,19763.0
21937,13235.0,2012-12-15 19:30:00,Detroit Pistons,0,3.0,0.5454545454545454,Saturday,December,0,0.5,3,2,2012,1170,22076.0
21938,21866.0,2012-12-15 20:00:00,Chicago Bulls,0,4.0,0.6190476190476191,Saturday,December,0,0.515625,20,28,2012,1200,23028.0
21939,18173.0,2012-12-15 20:00:00,Minnesota Timberwolves,0,4.0,0.5789473684210527,Saturday,December,0,0.36666666666666653,4,2,2012,1200,20340.0
21940,13691.0,2012-12-15 20:30:00,Milwaukee Bucks,0,3.0,0.5555555555555556,Saturday,December,0,0.4406779661016949,2,1,2012,1230,18717.0
21941,18759.0,2012-12-15 20:30:00,San Antonio Spurs,0,3.0,0.7391304347826086,Saturday,December,0,0.7297297297297297,15,4,2012,1230,18759.0
21942,18183.0,2012-12-15 21:00:00,Utah Jazz,0,3.0,0.5217391304347826,Saturday,December,0,0.5,4,4,2012,1260,19911.0
21943,17863.0,2012-12-16 13:00:00,Toronto Raptors,0,2.0,0.25,Sunday,December,0,0.3275862068965517,13,4,2012,780,20092.0
21944,20338.0,2012-12-16 18:00:00,Philadelphia 76ers,0,1.0,0.4545454545454545,Sunday,December,0,0.5070422535211268,7,4,2012,1080,20694.0
21945,13327.0,2012-12-16 18:00:00,Sacramento Kings,0,1.0,0.3043478260869565,Sunday,December,0,0.3,3,3,2012,1080,17317.0
21946,16992.0,2012-12-17 19:00:00,Orlando Magic,0,3.0,0.43478260869565216,Monday,December,0,0.5079365079365079,2,31,2012,1140,19311.0
21947,13560.0,2012-12-17 19:30:00,Detroit Pistons,0,5.0,0.7727272727272727,Monday,December,0,0.5,2,2,2012,1170,22076.0
21948,19033.0,2012-12-17 19:30:00,New York Knicks,0,4.0,0.7272727272727273,Monday,December,0,0.5079365079365079,13,6,2012,1170,19763.0
21949,17305.0,2012-12-17 20:00:00,Memphis Grizzlies,0,2.0,0.7,Monday,December,0,0.582089552238806,28,4,2012,1200,18119.0
21950,18203.0,2012-12-17 20:00:00,Oklahoma City Thunder,0,2.0,0.7083333333333334,Monday,December,0,0.6790123456790124,4,15,2012,1200,18203.0
21951,13068.0,2012-12-17 21:00:00,Phoenix Suns,0,0.0,0.2916666666666667,Monday,December,0,0.7288135593220338,3,17,2012,1260,18237.0
21952,15123.0,2012-12-18 19:00:00,Washington Wizards,0,0.0,0.10526315789473684,Tuesday,December,0,0.2413793103448276,5,3,2012,1140,20308.0
21953,13233.0,2012-12-18 19:00:00,Cleveland Cavaliers,0,3.0,0.28,Tuesday,December,0,0.27586206896551724,4,2,2012,1140,20562.0
21954,19862.0,2012-12-18 19:30:00,Miami Heat,0,3.0,0.5238095238095238,Tuesday,December,0,0.6790123456790124,2,18,2012,1170,20300.0
21955,21825.0,2012-12-18 20:00:00,Chicago Bulls,0,3.0,0.6086956521739131,Tuesday,December,0,0.515625,15,28,2012,1200,23028.0
21956,11739.0,2012-12-18 20:00:00,Milwaukee Bucks,0,4.0,0.5789473684210527,Tuesday,December,0,0.4406779661016949,3,1,2012,1200,18717.0
21957,20162.0,2012-12-18 20:30:00,Dallas Mavericks,0,1.0,0.43478260869565216,Tuesday,December,0,0.7076923076923077,4,4,2012,1230,20664.0
21958,17092.0,2012-12-18 21:00:00,Denver Nuggets,0,1.0,0.68,Tuesday,December,0,0.5882352941176471,4,3,2012,1260,19770.0
21959,13559.0,2012-12-19 19:00:00,Indiana Pacers,0,2.0,0.52,Wednesday,December,0,0.6714285714285714,4,3,2012,1140,18165.0
21960,19033.0,2012-12-19 19:00:00,New York Knicks,0,4.0,0.7391304347826086,Wednesday,December,1,0.5079365079365079,20,6,2012,1140,19763.0
21961,16893.0,2012-12-19 19:00:00,Orlando Magic,0,0.0,0.1,Wednesday,December,0,0.5079365079365079,3,31,2012,1140,19311.0
21962,17062.0,2012-12-19 19:00:00,Toronto Raptors,0,4.0,0.3076923076923077,Wednesday,December,0,0.3275862068965517,2,4,2012,1140,20092.0
21963,16284.0,2012-12-19 19:30:00,Atlanta Hawks,0,5.0,0.8095238095238095,Wednesday,December,0,0.5692307692307692,15,5,2012,1170,19319.0
21964,18624.0,2012-12-19 19:30:00,Boston Celtics,0,0.0,0.1851851851851852,Wednesday,December,0,0.6623376623376623,2,15,2012,1170,18624.0
21965,15266.0,2012-12-19 20:00:00,Houston Rockets,0,0.0,0.4166666666666667,Wednesday,December,0,0.6842105263157895,4,13,2012,1200,18460.0
21966,16007.0,2012-12-19 21:30:00,Memphis Grizzlies,0,3.0,0.55,Wednesday,December,0,0.582089552238806,1,4,2012,1290,18119.0
21967,12885.0,2012-12-19 22:00:00,Sacramento Kings,0,1.0,0.32,Wednesday,December,0,0.3,4,3,2012,1320,17317.0
21968,17114.0,2012-12-20 19:00:00,Minnesota Timberwolves,0,4.0,0.7727272727272727,Thursday,December,0,0.36666666666666653,15,2,2012,1140,20340.0
21969,20160.0,2012-12-20 21:30:00,Dallas Mavericks,0,4.0,0.7272727272727273,Thursday,December,0,0.7076923076923077,18,4,2012,1290,20664.0
21970,19982.0,2012-12-20 22:00:00,Portland Trail Blazers,0,3.0,0.4545454545454545,Thursday,December,0,0.5333333333333333,3,9,2012,1320,20665.0
21971,18061.0,2012-12-21 19:00:00,Philadelphia 76ers,0,1.0,0.44,Friday,December,0,0.5070422535211268,5,4,2012,1140,20694.0
21972,18391.0,2012-12-21 19:00:00,Toronto Raptors,0,5.0,0.3333333333333333,Friday,December,0,0.3275862068965517,31,4,2012,1140,20092.0
21973,18624.0,2012-12-21 19:30:00,Boston Celtics,0,3.0,0.5714285714285714,Friday,December,0,0.6623376623376623,1,15,2012,1170,18624.0
21974,14105.0,2012-12-21 19:30:00,Cleveland Cavaliers,0,4.0,0.56,Friday,December,0,0.27586206896551724,3,2,2012,1170,20562.0
21975,13489.0,2012-12-21 19:30:00,Detroit Pistons,0,0.0,0.09523809523809523,Friday,December,0,0.5,3,2,2012,1170,22076.0
21976,19033.0,2012-12-21 19:30:00,New York Knicks,0,3.0,0.7083333333333334,Friday,December,1,0.5079365079365079,28,6,2012,1170,19763.0
21977,17677.0,2012-12-21 20:00:00,Memphis Grizzlies,0,4.0,0.7272727272727273,Friday,December,0,0.582089552238806,4,4,2012,1200,18119.0
21978,19060.0,2012-12-21 22:30:00,Los Angeles Clippers,0,1.0,0.3076923076923077,Friday,December,0,0.7647058823529411,3,2,2012,1350,19895.0
21979,17782.0,2012-12-22 19:00:00,Atlanta Hawks,0,3.0,0.6,Saturday,December,0,0.5692307692307692,28,5,2012,1140,19319.0
21980,13104.0,2012-12-22 19:00:00,Washington Wizards,0,0.0,0.09090909090909093,Saturday,December,0,0.2413793103448276,2,3,2012,1140,20308.0
21981,20087.0,2012-12-22 19:30:00,Miami Heat,0,1.0,0.5,Saturday,December,0,0.6790123456790124,4,18,2012,1170,20300.0
21982,18029.0,2012-12-22 20:00:00,Houston Rockets,0,4.0,0.6956521739130435,Saturday,December,0,0.6842105263157895,4,13,2012,1200,18460.0
21983,14176.0,2012-12-22 20:30:00,Milwaukee Bucks,0,2.0,0.5454545454545454,Saturday,December,0,0.4406779661016949,2,1,2012,1230,18717.0
21984,19746.0,2012-12-22 22:00:00,Portland Trail Blazers,0,4.0,0.4782608695652174,Saturday,December,0,0.5333333333333333,17,9,2012,1320,20665.0
21985,19596.0,2012-12-22 22:30:00,Golden State Warriors,0,3.0,0.44,Saturday,December,0,0.7333333333333333,7,4,2012,1350,19596.0
21986,19033.0,2012-12-23 17:00:00,New York Knicks,0,3.0,0.72,Sunday,December,0,0.5079365079365079,2,6,2012,1020,19763.0
21987,17721.0,2012-12-23 18:00:00,Orlando Magic,0,2.0,0.5185185185185185,Sunday,December,0,0.5079365079365079,4,31,2012,1080,19311.0
21988,18581.0,2012-12-23 19:00:00,San Antonio Spurs,0,2.0,0.6923076923076923,Sunday,December,0,0.7297297297297297,4,4,2012,1140,18759.0
21989,14741.0,2012-12-23 20:00:00,Phoenix Suns,0,3.0,0.32,Sunday,December,0,0.7288135593220338,2,17,2012,1200,18237.0
21990,13244.0,2012-12-23 21:00:00,Sacramento Kings,0,2.0,0.3333333333333333,Sunday,December,0,0.3,9,3,2012,1260,17317.0
21991,18997.0,2012-12-25 15:00:00,Los Angeles Lakers,0,2.0,0.6923076923076923,Tuesday,December,0,0.7142857142857143,6,7,2012,900,18997.0
21992,20300.0,2012-12-25 17:30:00,Miami Heat,0,3.0,0.7391304347826086,Tuesday,December,0,0.6790123456790124,15,18,2012,1050,20300.0
21993,22310.0,2012-12-25 20:00:00,Chicago Bulls,0,4.0,0.5384615384615384,Tuesday,December,0,0.515625,13,28,2012,1200,23028.0
21994,19346.0,2012-12-25 22:30:00,Los Angeles Clippers,0,5.0,0.8,Tuesday,December,0,0.7647058823529411,3,2,2012,1350,19895.0
21995,13846.0,2012-12-26 19:00:00,Washington Wizards,0,0.0,0.08695652173913042,Wednesday,December,0,0.2413793103448276,2,3,2012,1140,20308.0
21996,15182.0,2012-12-26 19:30:00,Atlanta Hawks,0,2.0,0.2903225806451613,Wednesday,December,0,0.5692307692307692,2,5,2012,1170,19319.0
21997,20340.0,2012-12-26 20:00:00,Minnesota Timberwolves,0,1.0,0.5,Wednesday,December,0,0.36666666666666653,13,2,2012,1200,20340.0
21998,16055.0,2012-12-26 20:00:00,Memphis Grizzlies,0,2.0,0.4444444444444444,Wednesday,December,0,0.582089552238806,4,4,2012,1200,18119.0
21999,13102.0,2012-12-26 20:00:00,Milwaukee Bucks,0,3.0,0.5652173913043478,Wednesday,December,0,0.4406779661016949,20,1,2012,1200,18717.0
22000,18581.0,2012-12-26 20:30:00,San Antonio Spurs,0,4.0,0.32142857142857145,Wednesday,December,0,0.7297297297297297,4,4,2012,1230,18759.0
22001,19155.0,2012-12-26 21:00:00,Denver Nuggets,0,4.0,0.4444444444444444,Wednesday,December,0,0.5882352941176471,7,3,2012,1260,19770.0
22002,15153.0,2012-12-26 21:00:00,Phoenix Suns,0,2.0,0.3076923076923077,Wednesday,December,0,0.7288135593220338,6,17,2012,1260,18237.0
22003,19404.0,2012-12-26 21:00:00,Utah Jazz,0,2.0,0.5,Wednesday,December,0,0.5,4,4,2012,1260,19911.0
22004,20545.0,2012-12-26 22:00:00,Portland Trail Blazers,0,2.0,0.32142857142857145,Wednesday,December,0,0.5333333333333333,3,9,2012,1320,20665.0
22005,18203.0,2012-12-27 20:00:00,Oklahoma City Thunder,0,3.0,0.75,Thursday,December,0,0.6790123456790124,4,15,2012,1200,18203.0
22006,19552.0,2012-12-27 22:30:00,Los Angeles Clippers,0,5.0,0.8076923076923077,Thursday,December,0,0.7647058823529411,15,2,2012,1350,19895.0
22007,15288.0,2012-12-28 19:00:00,Indiana Pacers,0,1.0,0.2962962962962963,Friday,December,0,0.6714285714285714,17,3,2012,1140,18165.0
22008,15789.0,2012-12-28 19:00:00,Washington Wizards,0,1.0,0.125,Friday,December,0,0.2413793103448276,31,3,2012,1140,20308.0
22009,19443.0,2012-12-28 19:30:00,Cleveland Cavaliers,0,2.0,0.2258064516129032,Friday,December,0,0.27586206896551724,5,2,2012,1170,20562.0
