Time,Curr Win %,Capacity,Home,Visitor,Playoffs?,Last Five,Day of Week,Month,Attendance
1999-05-18 00:00:00,0.75,19911.0,Utah Jazz,Portland Trail Blazers,1.0,3.0,Tuesday,May,19911.0
1999-05-20 00:00:00,0.7346938775510204,19911.0,Utah Jazz,Portland Trail Blazers,1.0,3.0,Thursday,May,19911.0
1999-05-21 00:00:00,0.5384615384615384,20930.0,Philadelphia 76ers,Indiana Pacers,1.0,2.0,Friday,May,20930.0
1999-05-22 00:00:00,0.72,20735.0,Portland Trail Blazers,Utah Jazz,1.0,3.0,Saturday,May,20720.0
1999-05-23 00:00:00,0.5283018867924528,20930.0,Philadelphia 76ers,Indiana Pacers,1.0,1.0,Sunday,May,20844.0
1999-05-23 00:00:00,0.7058823529411765,20735.0,Portland Trail Blazers,Utah Jazz,1.0,2.0,Sunday,May,20720.0
1999-05-25 00:00:00,0.7115384615384616,19911.0,Utah Jazz,Portland Trail Blazers,1.0,2.0,Tuesday,May,19911.0
1999-05-27 00:00:00,0.6981132075471698,20735.0,Portland Trail Blazers,Utah Jazz,1.0,1.0,Thursday,May,20727.0
1999-06-04 00:00:00,0.7636363636363637,20735.0,Portland Trail Blazers,San Antonio Spurs,1.0,5.0,Friday,June,20732.0
1999-06-06 00:00:00,0.7678571428571429,20735.0,Portland Trail Blazers,San Antonio Spurs,1.0,5.0,Sunday,June,20735.0
1999-11-02 00:00:00,1.0,20674.0,Washington Wizards,Atlanta Hawks,0.0,1.0,Tuesday,November,16038.0
1999-11-02 00:00:00,0.0,19911.0,Utah Jazz,Los Angeles Lakers,0.0,0.0,Tuesday,November,19911.0
1999-11-02 00:00:00,0.0,19996.0,Toronto Raptors,Boston Celtics,0.0,0.0,Tuesday,November,17711.0
1999-11-02 00:00:00,0.0,19099.0,Denver Nuggets,Phoenix Suns,0.0,0.0,Tuesday,November,19099.0
1999-11-02 00:00:00,1.0,20078.0,Miami Heat,Detroit Pistons,0.0,1.0,Tuesday,November,14623.0
1999-11-03 00:00:00,1.0,23208.0,Chicago Bulls,New York Knicks,0.0,2.0,Wednesday,November,22176.0
1999-11-03 00:00:00,0.5,18624.0,Boston Celtics,Washington Wizards,0.0,1.0,Wednesday,November,16082.0
1999-11-03 00:00:00,1.0,20584.0,Portland Trail Blazers,Los Angeles Clippers,0.0,1.0,Wednesday,November,20584.0
1999-11-04 00:00:00,1.0,19499.0,Atlanta Hawks,Milwaukee Bucks,0.0,2.0,Thursday,November,18514.0
1999-11-04 00:00:00,0.5,19023.0,Phoenix Suns,Philadelphia 76ers,0.0,1.0,Thursday,November,19023.0
1999-11-04 00:00:00,0.5,19996.0,Toronto Raptors,Miami Heat,0.0,1.0,Thursday,November,16389.0
1999-11-04 00:00:00,0.5,19911.0,Utah Jazz,Houston Rockets,0.0,1.0,Thursday,November,19142.0
1999-11-05 00:00:00,0.6666666666666666,18624.0,Boston Celtics,Charlotte Hornets,0.0,2.0,Friday,November,16582.0
1999-11-05 00:00:00,0.6666666666666666,23208.0,Chicago Bulls,Miami Heat,0.0,2.0,Friday,November,21972.0
1999-11-05 00:00:00,1.0,20584.0,Portland Trail Blazers,Denver Nuggets,0.0,2.0,Friday,November,19995.0
1999-11-05 00:00:00,0.0,20385.0,Los Angeles Clippers,Philadelphia 76ers,0.0,0.0,Friday,November,14271.0
1999-11-06 00:00:00,0.0,19499.0,Atlanta Hawks,Chicago Bulls,0.0,0.0,Saturday,November,13342.0
1999-11-06 00:00:00,0.75,20562.0,Cleveland Cavaliers,New York Knicks,0.0,3.0,Saturday,November,17604.0
1999-11-06 00:00:00,0.5,18345.0,Indiana Pacers,Boston Celtics,0.0,1.0,Saturday,November,18345.0
1999-11-06 00:00:00,1.0,20584.0,Portland Trail Blazers,Los Angeles Lakers,0.0,3.0,Saturday,November,20584.0
1999-11-06 00:00:00,0.3333333333333333,20674.0,Washington Wizards,Orlando Magic,0.0,1.0,Saturday,November,14954.0
1999-11-07 00:00:00,0.6666666666666666,18997.0,Los Angeles Lakers,Dallas Mavericks,0.0,2.0,Sunday,November,18068.0
1999-11-07 00:00:00,0.75,19023.0,Phoenix Suns,San Antonio Spurs,0.0,3.0,Sunday,November,19023.0
1999-11-07 00:00:00,0.6666666666666666,19996.0,Toronto Raptors,Charlotte Hornets,0.0,2.0,Sunday,November,16658.0
1999-11-08 00:00:00,0.6666666666666666,19099.0,Denver Nuggets,Atlanta Hawks,0.0,2.0,Monday,November,9108.0
1999-11-08 00:00:00,0.6666666666666666,20385.0,Los Angeles Clippers,Utah Jazz,0.0,2.0,Monday,November,9686.0
1999-11-09 00:00:00,0.75,23208.0,Chicago Bulls,Phoenix Suns,0.0,3.0,Tuesday,November,22026.0
1999-11-09 00:00:00,0.75,20078.0,Miami Heat,Indiana Pacers,0.0,3.0,Tuesday,November,15200.0
1999-11-09 00:00:00,0.75,19911.0,Utah Jazz,Portland Trail Blazers,0.0,3.0,Tuesday,November,19538.0
1999-11-10 00:00:00,0.8333333333333334,20385.0,Los Angeles Clippers,San Antonio Spurs,0.0,4.0,Wednesday,November,11118.0
1999-11-10 00:00:00,0.2,18624.0,Boston Celtics,Detroit Pistons,0.0,1.0,Wednesday,November,15638.0
1999-11-11 00:00:00,0.6666666666666666,20003.0,Minnesota Timberwolves,New York Knicks,0.0,3.0,Thursday,November,18397.0
1999-11-11 00:00:00,0.8,20078.0,Miami Heat,Dallas Mavericks,0.0,4.0,Thursday,November,14683.0
1999-11-11 00:00:00,0.5714285714285714,18345.0,Indiana Pacers,Orlando Magic,0.0,3.0,Thursday,November,18345.0
1999-11-12 00:00:00,0.2,21060.0,Philadelphia 76ers,Chicago Bulls,0.0,1.0,Friday,November,18120.0
1999-11-12 00:00:00,0.8,19099.0,Denver Nuggets,Portland Trail Blazers,0.0,4.0,Friday,November,17512.0
1999-11-12 00:00:00,0.5714285714285714,18624.0,Boston Celtics,New York Knicks,0.0,2.0,Friday,November,18624.0
1999-11-12 00:00:00,0.6666666666666666,18997.0,Los Angeles Lakers,Houston Rockets,0.0,3.0,Friday,November,18359.0
1999-11-12 00:00:00,0.25,20674.0,Washington Wizards,Miami Heat,0.0,1.0,Friday,November,13941.0
1999-11-13 00:00:00,0.5714285714285714,20562.0,Cleveland Cavaliers,Milwaukee Bucks,0.0,2.0,Saturday,November,18640.0
1999-11-13 00:00:00,0.5,20003.0,Minnesota Timberwolves,Phoenix Suns,0.0,3.0,Saturday,November,20003.0
1999-11-13 00:00:00,0.16666666666666666,23208.0,Chicago Bulls,Boston Celtics,0.0,1.0,Saturday,November,22108.0
1999-11-13 00:00:00,0.8333333333333334,20584.0,Portland Trail Blazers,Atlanta Hawks,0.0,4.0,Saturday,November,20404.0
1999-11-13 00:00:00,0.2,18345.0,Indiana Pacers,Washington Wizards,0.0,1.0,Saturday,November,18345.0
1999-11-14 00:00:00,0.6,19996.0,Toronto Raptors,Philadelphia 76ers,0.0,3.0,Sunday,November,16661.0
1999-11-14 00:00:00,0.7142857142857143,18997.0,Los Angeles Lakers,Atlanta Hawks,0.0,4.0,Sunday,November,18510.0
1999-11-15 00:00:00,0.42857142857142855,19023.0,Phoenix Suns,Los Angeles Lakers,0.0,2.0,Monday,November,19023.0
1999-11-15 00:00:00,0.6666666666666666,19911.0,Utah Jazz,San Antonio Spurs,0.0,4.0,Monday,November,19584.0
1999-11-16 00:00:00,0.16666666666666666,20674.0,Washington Wizards,Philadelphia 76ers,0.0,0.0,Tuesday,November,14524.0
1999-11-16 00:00:00,0.8571428571428571,20078.0,Miami Heat,Portland Trail Blazers,0.0,4.0,Tuesday,November,15200.0
1999-11-16 00:00:00,0.6666666666666666,19996.0,Toronto Raptors,Detroit Pistons,0.0,4.0,Tuesday,November,14273.0
1999-11-16 00:00:00,0.5555555555555556,19099.0,Denver Nuggets,New York Knicks,0.0,2.0,Tuesday,November,13196.0
1999-11-16 00:00:00,0.42857142857142855,19499.0,Atlanta Hawks,Charlotte Hornets,0.0,1.0,Tuesday,November,11426.0
1999-11-17 00:00:00,0.6666666666666666,20003.0,Minnesota Timberwolves,Los Angeles Clippers,0.0,2.0,Wednesday,November,13677.0
1999-11-17 00:00:00,0.6,18624.0,Boston Celtics,Cleveland Cavaliers,0.0,3.0,Wednesday,November,14140.0
1999-11-17 00:00:00,0.7142857142857143,19911.0,Utah Jazz,New York Knicks,0.0,4.0,Wednesday,November,18890.0
1999-11-17 00:00:00,0.375,21060.0,Philadelphia 76ers,Miami Heat,0.0,3.0,Wednesday,November,15671.0
1999-11-17 00:00:00,0.5,19023.0,Phoenix Suns,Chicago Bulls,0.0,2.0,Wednesday,November,18480.0
1999-11-18 00:00:00,0.6666666666666666,19099.0,Denver Nuggets,Los Angeles Lakers,0.0,3.0,Thursday,November,15218.0
1999-11-18 00:00:00,0.2857142857142857,20674.0,Washington Wizards,Toronto Raptors,0.0,1.0,Thursday,November,12134.0
1999-11-19 00:00:00,0.5,18345.0,Indiana Pacers,Atlanta Hawks,0.0,3.0,Friday,November,18345.0
1999-11-19 00:00:00,0.625,20003.0,Minnesota Timberwolves,Utah Jazz,0.0,3.0,Friday,November,17517.0
1999-11-19 00:00:00,0.7,18997.0,Los Angeles Lakers,Chicago Bulls,0.0,3.0,Friday,November,18401.0
1999-11-19 00:00:00,0.625,19996.0,Toronto Raptors,Los Angeles Clippers,0.0,3.0,Friday,November,16368.0
1999-11-19 00:00:00,0.5555555555555556,19023.0,Phoenix Suns,New York Knicks,0.0,2.0,Friday,November,19023.0
1999-11-19 00:00:00,0.8888888888888888,21060.0,Philadelphia 76ers,Portland Trail Blazers,0.0,5.0,Friday,November,20622.0
1999-11-20 00:00:00,0.25,20674.0,Washington Wizards,Los Angeles Clippers,0.0,1.0,Saturday,November,11753.0
1999-11-20 00:00:00,0.4545454545454545,19499.0,Atlanta Hawks,Orlando Magic,0.0,1.0,Saturday,November,14338.0
1999-11-20 00:00:00,0.5555555555555556,20562.0,Cleveland Cavaliers,Indiana Pacers,0.0,3.0,Saturday,November,13806.0
1999-11-20 00:00:00,0.5,19099.0,Denver Nuggets,Chicago Bulls,0.0,2.0,Saturday,November,15920.0
1999-11-20 00:00:00,0.8,20078.0,Miami Heat,Boston Celtics,0.0,4.0,Saturday,November,15200.0
1999-11-21 00:00:00,0.6666666666666666,18997.0,Los Angeles Lakers,Toronto Raptors,0.0,3.0,Sunday,November,18676.0
1999-11-22 00:00:00,0.5,18624.0,Boston Celtics,Indiana Pacers,0.0,2.0,Monday,November,15728.0
1999-11-22 00:00:00,0.75,21060.0,Philadelphia 76ers,San Antonio Spurs,0.0,3.0,Monday,November,16553.0
1999-11-22 00:00:00,0.7,19911.0,Utah Jazz,Minnesota Timberwolves,0.0,4.0,Monday,November,19725.0
1999-11-23 00:00:00,0.4615384615384616,20385.0,Los Angeles Clippers,New York Knicks,0.0,2.0,Tuesday,November,14487.0
1999-11-23 00:00:00,0.7272727272727273,19499.0,Atlanta Hawks,Miami Heat,0.0,3.0,Tuesday,November,11279.0
1999-11-23 00:00:00,0.8181818181818182,20562.0,Cleveland Cavaliers,Portland Trail Blazers,0.0,4.0,Tuesday,November,13565.0
1999-11-23 00:00:00,0.6,19023.0,Phoenix Suns,Toronto Raptors,0.0,3.0,Tuesday,November,18718.0
1999-11-24 00:00:00,0.5454545454545454,19099.0,Denver Nuggets,Toronto Raptors,0.0,2.0,Wednesday,November,13624.0
1999-11-24 00:00:00,0.75,20078.0,Miami Heat,Atlanta Hawks,0.0,3.0,Wednesday,November,14554.0
1999-11-24 00:00:00,0.6363636363636364,18997.0,Los Angeles Lakers,Utah Jazz,0.0,3.0,Wednesday,November,18997.0
1999-11-24 00:00:00,0.7692307692307693,18624.0,Boston Celtics,San Antonio Spurs,0.0,4.0,Wednesday,November,17426.0
1999-11-24 00:00:00,0.3333333333333333,21060.0,Philadelphia 76ers,Washington Wizards,0.0,2.0,Wednesday,November,14616.0
1999-11-24 00:00:00,0.8333333333333334,20003.0,Minnesota Timberwolves,Portland Trail Blazers,0.0,4.0,Wednesday,November,16219.0
1999-11-25 00:00:00,0.4545454545454545,18345.0,Indiana Pacers,Detroit Pistons,0.0,1.0,Thursday,November,18345.0
1999-11-26 00:00:00,0.5833333333333334,19911.0,Utah Jazz,Toronto Raptors,0.0,2.0,Friday,November,19771.0
1999-11-26 00:00:00,0.8461538461538461,20584.0,Portland Trail Blazers,Houston Rockets,0.0,4.0,Friday,November,20477.0
1999-11-26 00:00:00,0.42857142857142855,19099.0,Denver Nuggets,Minnesota Timberwolves,0.0,1.0,Friday,November,18506.0
1999-11-26 00:00:00,0.6153846153846154,18624.0,Boston Celtics,Milwaukee Bucks,0.0,3.0,Friday,November,18027.0
1999-11-26 00:00:00,0.3333333333333333,21060.0,Philadelphia 76ers,Cleveland Cavaliers,0.0,1.0,Friday,November,16320.0
1999-11-27 00:00:00,0.8571428571428571,20385.0,Los Angeles Clippers,Portland Trail Blazers,0.0,4.0,Saturday,November,14552.0
1999-11-27 00:00:00,0.4615384615384616,19499.0,Atlanta Hawks,Boston Celtics,0.0,1.0,Saturday,November,13736.0
1999-11-27 00:00:00,0.5,20562.0,Cleveland Cavaliers,Charlotte Hornets,0.0,2.0,Saturday,November,15194.0
1999-11-27 00:00:00,0.2727272727272727,20078.0,Miami Heat,Washington Wizards,0.0,2.0,Saturday,November,14621.0
1999-11-29 00:00:00,0.8571428571428571,20078.0,Miami Heat,Sacramento Kings,0.0,4.0,Monday,November,14723.0
1999-11-29 00:00:00,0.8,20584.0,Portland Trail Blazers,Indiana Pacers,0.0,3.0,Monday,November,20049.0
1999-11-29 00:00:00,0.6153846153846154,19911.0,Utah Jazz,Golden State Warriors,0.0,3.0,Monday,November,18892.0
1999-11-30 00:00:00,0.5,20003.0,Minnesota Timberwolves,Denver Nuggets,0.0,2.0,Tuesday,November,13117.0
1999-11-30 00:00:00,0.6363636363636364,20385.0,Los Angeles Clippers,Phoenix Suns,0.0,4.0,Tuesday,November,10233.0
1999-11-30 00:00:00,0.3333333333333333,20562.0,Cleveland Cavaliers,Dallas Mavericks,0.0,1.0,Tuesday,November,11033.0
1999-11-30 00:00:00,0.5714285714285714,19996.0,Toronto Raptors,Atlanta Hawks,0.0,2.0,Tuesday,November,16862.0
1999-11-30 00:00:00,0.42857142857142855,21060.0,Philadelphia 76ers,New York Knicks,0.0,3.0,Tuesday,November,17420.0
1999-12-01 00:00:00,0.8125,20584.0,Portland Trail Blazers,Charlotte Hornets,0.0,4.0,Wednesday,December,19980.0
1999-12-01 00:00:00,0.6666666666666666,19023.0,Phoenix Suns,Houston Rockets,0.0,5.0,Wednesday,December,18630.0
1999-12-01 00:00:00,0.25,20674.0,Washington Wizards,Cleveland Cavaliers,0.0,1.0,Wednesday,December,12144.0
1999-12-01 00:00:00,0.6923076923076923,18997.0,Los Angeles Lakers,Golden State Warriors,0.0,3.0,Wednesday,December,17689.0
1999-12-01 00:00:00,0.35714285714285715,19099.0,Denver Nuggets,Detroit Pistons,0.0,2.0,Wednesday,December,11881.0
1999-12-01 00:00:00,0.4,20078.0,Miami Heat,Philadelphia 76ers,0.0,3.0,Wednesday,December,14513.0
1999-12-02 00:00:00,0.7777777777777778,19499.0,Atlanta Hawks,Sacramento Kings,0.0,3.0,Thursday,December,14537.0
1999-12-02 00:00:00,0.375,23208.0,Chicago Bulls,Dallas Mavericks,0.0,2.0,Thursday,December,22109.0
1999-12-02 00:00:00,0.3333333333333333,20385.0,Los Angeles Clippers,Houston Rockets,0.0,2.0,Thursday,December,10673.0
1999-12-02 00:00:00,0.5,20003.0,Minnesota Timberwolves,Orlando Magic,0.0,3.0,Thursday,December,13228.0
1999-12-03 00:00:00,0.4375,20562.0,Cleveland Cavaliers,Philadelphia 76ers,0.0,4.0,Friday,December,14626.0
1999-12-03 00:00:00,0.75,18624.0,Boston Celtics,Miami Heat,0.0,4.0,Friday,December,15954.0
1999-12-03 00:00:00,0.5294117647058824,19099.0,Denver Nuggets,Orlando Magic,0.0,3.0,Friday,December,14383.0
1999-12-03 00:00:00,0.2307692307692308,19996.0,Toronto Raptors,Washington Wizards,0.0,1.0,Friday,December,15787.0
1999-12-03 00:00:00,0.5714285714285714,19911.0,Utah Jazz,Indiana Pacers,0.0,2.0,Friday,December,19084.0
1999-12-03 00:00:00,0.7647058823529411,18997.0,Los Angeles Lakers,Portland Trail Blazers,0.0,3.0,Friday,December,18997.0
1999-12-04 00:00:00,0.375,19499.0,Atlanta Hawks,Detroit Pistons,0.0,1.0,Saturday,December,17328.0
1999-12-04 00:00:00,0.5625,23208.0,Chicago Bulls,Milwaukee Bucks,0.0,3.0,Saturday,December,22188.0
1999-12-04 00:00:00,0.4,20003.0,Minnesota Timberwolves,Dallas Mavericks,0.0,1.0,Saturday,December,16671.0
1999-12-04 00:00:00,0.4705882352941176,21060.0,Philadelphia 76ers,Boston Celtics,0.0,4.0,Saturday,December,16784.0
1999-12-04 00:00:00,0.21428571428571427,20674.0,Washington Wizards,Sacramento Kings,0.0,0.0,Saturday,December,19220.0
1999-12-05 00:00:00,0.625,19996.0,Toronto Raptors,San Antonio Spurs,0.0,4.0,Sunday,December,18455.0
1999-12-05 00:00:00,0.7777777777777778,19023.0,Phoenix Suns,Portland Trail Blazers,0.0,3.0,Sunday,December,19023.0
1999-12-05 00:00:00,0.5,18997.0,Los Angeles Lakers,Orlando Magic,0.0,3.0,Sunday,December,18422.0
1999-12-06 00:00:00,0.2,19911.0,Utah Jazz,Washington Wizards,0.0,0.0,Monday,December,19000.0
1999-12-06 00:00:00,0.4444444444444444,21060.0,Philadelphia 76ers,Denver Nuggets,0.0,3.0,Monday,December,14108.0
1999-12-06 00:00:00,0.7647058823529411,20385.0,Los Angeles Clippers,Miami Heat,0.0,4.0,Monday,December,10194.0
1999-12-07 00:00:00,0.6842105263157895,18345.0,Indiana Pacers,San Antonio Spurs,0.0,2.0,Tuesday,December,18345.0
1999-12-07 00:00:00,0.1875,18997.0,Los Angeles Lakers,Washington Wizards,0.0,0.0,Tuesday,December,17571.0
1999-12-07 00:00:00,0.6,19023.0,Phoenix Suns,Orlando Magic,0.0,3.0,Tuesday,December,18249.0
1999-12-07 00:00:00,0.7368421052631579,20584.0,Portland Trail Blazers,Miami Heat,0.0,2.0,Tuesday,December,20317.0
1999-12-07 00:00:00,0.6470588235294118,19996.0,Toronto Raptors,Cleveland Cavaliers,0.0,4.0,Tuesday,December,15162.0
1999-12-08 00:00:00,0.6470588235294118,19911.0,Utah Jazz,Dallas Mavericks,0.0,4.0,Wednesday,December,18090.0
1999-12-08 00:00:00,0.5333333333333333,20562.0,Cleveland Cavaliers,Chicago Bulls,0.0,3.0,Wednesday,December,11226.0
1999-12-08 00:00:00,0.4736842105263158,21060.0,Philadelphia 76ers,Houston Rockets,0.0,3.0,Wednesday,December,19109.0
1999-12-08 00:00:00,0.5294117647058824,18624.0,Boston Celtics,Denver Nuggets,0.0,3.0,Wednesday,December,15730.0
1999-12-08 00:00:00,0.2857142857142857,19499.0,Atlanta Hawks,Los Angeles Clippers,0.0,0.0,Wednesday,December,16378.0
1999-12-09 00:00:00,0.75,20584.0,Portland Trail Blazers,Minnesota Timberwolves,0.0,3.0,Thursday,December,19980.0
1999-12-09 00:00:00,0.17647058823529413,19023.0,Phoenix Suns,Washington Wizards,0.0,0.0,Thursday,December,18053.0
1999-12-10 00:00:00,0.13333333333333333,19499.0,Atlanta Hawks,Golden State Warriors,0.0,1.0,Friday,December,14313.0
1999-12-10 00:00:00,0.2777777777777778,18624.0,Boston Celtics,Houston Rockets,0.0,2.0,Friday,December,16683.0
1999-12-10 00:00:00,0.6,18345.0,Indiana Pacers,Cleveland Cavaliers,0.0,4.0,Friday,December,18345.0
1999-12-10 00:00:00,0.6111111111111112,19996.0,Toronto Raptors,Milwaukee Bucks,0.0,3.0,Friday,December,17963.0
1999-12-11 00:00:00,0.5294117647058824,20562.0,Cleveland Cavaliers,Atlanta Hawks,0.0,2.0,Saturday,December,11328.0
1999-12-11 00:00:00,0.25,18345.0,Indiana Pacers,Los Angeles Clippers,0.0,0.0,Saturday,December,18345.0
1999-12-11 00:00:00,0.3333333333333333,20003.0,Minnesota Timberwolves,Golden State Warriors,0.0,1.0,Saturday,December,14739.0
1999-12-11 00:00:00,0.42857142857142855,21060.0,Philadelphia 76ers,Charlotte Hornets,0.0,2.0,Saturday,December,18078.0
1999-12-12 00:00:00,0.7222222222222222,18997.0,Los Angeles Lakers,Detroit Pistons,0.0,4.0,Sunday,December,18785.0
1999-12-12 00:00:00,0.6666666666666666,19996.0,Toronto Raptors,Utah Jazz,0.0,4.0,Sunday,December,18163.0
1999-12-14 00:00:00,0.21052631578947367,20674.0,Washington Wizards,Utah Jazz,0.0,1.0,Tuesday,December,13921.0
1999-12-14 00:00:00,0.6111111111111112,19023.0,Phoenix Suns,Detroit Pistons,0.0,3.0,Tuesday,December,18575.0
1999-12-14 00:00:00,0.7368421052631579,18997.0,Los Angeles Lakers,Los Angeles Clippers,0.0,4.0,Tuesday,December,18719.0
1999-12-14 00:00:00,0.5555555555555556,20562.0,Cleveland Cavaliers,Boston Celtics,0.0,3.0,Tuesday,December,11997.0
1999-12-14 00:00:00,0.3076923076923077,19499.0,Atlanta Hawks,Minnesota Timberwolves,0.0,0.0,Tuesday,December,14070.0
1999-12-14 00:00:00,0.6,19996.0,Toronto Raptors,Indiana Pacers,0.0,3.0,Tuesday,December,15774.0
1999-12-15 00:00:00,0.5714285714285714,21060.0,Philadelphia 76ers,Toronto Raptors,0.0,2.0,Wednesday,December,15421.0
1999-12-15 00:00:00,0.7,18624.0,Boston Celtics,Utah Jazz,0.0,5.0,Wednesday,December,15249.0
1999-12-15 00:00:00,0.6111111111111112,18345.0,Indiana Pacers,Chicago Bulls,0.0,4.0,Wednesday,December,18345.0
1999-12-16 00:00:00,0.5909090909090909,20078.0,Miami Heat,Milwaukee Bucks,0.0,3.0,Thursday,December,14503.0
1999-12-16 00:00:00,0.6428571428571429,19099.0,Denver Nuggets,Sacramento Kings,0.0,2.0,Thursday,December,15576.0
1999-12-16 00:00:00,0.75,19499.0,Atlanta Hawks,Los Angeles Lakers,0.0,4.0,Thursday,December,19463.0
1999-12-17 00:00:00,0.7272727272727273,20584.0,Portland Trail Blazers,Phoenix Suns,0.0,3.0,Friday,December,20584.0
1999-12-17 00:00:00,0.4782608695652174,21060.0,Philadelphia 76ers,Chicago Bulls,0.0,3.0,Friday,December,14801.0
1999-12-17 00:00:00,0.2777777777777778,20385.0,Los Angeles Clippers,Golden State Warriors,0.0,1.0,Friday,December,11217.0
1999-12-17 00:00:00,0.6666666666666666,18345.0,Indiana Pacers,Utah Jazz,0.0,4.0,Friday,December,18345.0
1999-12-17 00:00:00,0.26666666666666666,20003.0,Minnesota Timberwolves,Los Angeles Lakers,0.0,0.0,Friday,December,19354.0
1999-12-18 00:00:00,0.6818181818181818,19499.0,Atlanta Hawks,Utah Jazz,0.0,4.0,Saturday,December,17368.0
1999-12-18 00:00:00,0.5217391304347826,23208.0,Chicago Bulls,Orlando Magic,0.0,3.0,Saturday,December,22083.0
1999-12-18 00:00:00,0.6666666666666666,19099.0,Denver Nuggets,San Antonio Spurs,0.0,3.0,Saturday,December,17318.0
1999-12-18 00:00:00,0.6818181818181818,20078.0,Miami Heat,Charlotte Hornets,0.0,2.0,Saturday,December,14621.0
1999-12-18 00:00:00,0.6,19023.0,Phoenix Suns,Sacramento Kings,0.0,1.0,Saturday,December,19023.0
1999-12-19 00:00:00,0.5217391304347826,19996.0,Toronto Raptors,Los Angeles Lakers,0.0,1.0,Sunday,December,19800.0
1999-12-20 00:00:00,0.6956521739130435,19099.0,Denver Nuggets,Portland Trail Blazers,0.0,2.0,Monday,December,15708.0
1999-12-20 00:00:00,0.35294117647058826,20562.0,Cleveland Cavaliers,Minnesota Timberwolves,0.0,2.0,Monday,December,13911.0
1999-12-20 00:00:00,0.7826086956521741,18624.0,Boston Celtics,Los Angeles Lakers,0.0,5.0,Monday,December,18624.0
1999-12-20 00:00:00,0.48,21060.0,Philadelphia 76ers,Detroit Pistons,0.0,3.0,Monday,December,16520.0
1999-12-20 00:00:00,0.6666666666666666,19023.0,Phoenix Suns,Milwaukee Bucks,0.0,4.0,Monday,December,18656.0
1999-12-22 00:00:00,0.625,20078.0,Miami Heat,Utah Jazz,0.0,2.0,Wednesday,December,15200.0
1999-12-22 00:00:00,0.4166666666666667,18624.0,Boston Celtics,Atlanta Hawks,0.0,1.0,Wednesday,December,15973.0
1999-12-22 00:00:00,0.3888888888888889,23208.0,Chicago Bulls,Minnesota Timberwolves,0.0,3.0,Wednesday,December,22102.0
1999-12-22 00:00:00,0.56,20562.0,Cleveland Cavaliers,Orlando Magic,0.0,4.0,Wednesday,December,11731.0
1999-12-23 00:00:00,0.5555555555555556,20385.0,Los Angeles Clippers,Sacramento Kings,0.0,1.0,Thursday,December,14315.0
1999-12-23 00:00:00,0.4545454545454545,19499.0,Atlanta Hawks,Cleveland Cavaliers,0.0,1.0,Thursday,December,12528.0
1999-12-23 00:00:00,0.72,20584.0,Portland Trail Blazers,Golden State Warriors,0.0,3.0,Thursday,December,20440.0
1999-12-23 00:00:00,0.6086956521739131,19023.0,Phoenix Suns,Dallas Mavericks,0.0,3.0,Thursday,December,19023.0
1999-12-25 00:00:00,0.5925925925925926,18345.0,Indiana Pacers,New York Knicks,0.0,3.0,Saturday,December,18345.0
1999-12-25 00:00:00,0.6296296296296297,18997.0,Los Angeles Lakers,San Antonio Spurs,0.0,2.0,Saturday,December,18997.0
1999-12-26 00:00:00,0.625,19023.0,Phoenix Suns,Golden State Warriors,0.0,3.0,Sunday,December,19023.0
1999-12-26 00:00:00,0.52,20562.0,Cleveland Cavaliers,Toronto Raptors,0.0,1.0,Sunday,December,14135.0
1999-12-26 00:00:00,0.3809523809523809,20385.0,Los Angeles Clippers,Boston Celtics,0.0,4.0,Sunday,December,12039.0
1999-12-26 00:00:00,0.3043478260869565,20674.0,Washington Wizards,Houston Rockets,0.0,3.0,Sunday,December,14191.0
1999-12-27 00:00:00,0.6363636363636364,23208.0,Chicago Bulls,Indiana Pacers,0.0,4.0,Monday,December,22169.0
1999-12-27 00:00:00,0.8,18997.0,Los Angeles Lakers,Dallas Mavericks,0.0,5.0,Monday,December,18997.0
1999-12-27 00:00:00,0.64,19911.0,Utah Jazz,Phoenix Suns,0.0,2.0,Monday,December,19911.0
