Time,V Pop,H Pop,Last Attendance vs Opp,Visitor,Playoffs?,Last Five,Day of Week,Month,Rivalry?,Attendance
2018-03-28 19:00:00,2.0,18.0,12434.0,New York Knicks,0.0,5.0,Wednesday,March,0.0,20655.0
2018-03-28 19:00:00,19.0,5.0,14694.0,Cleveland Cavaliers,0.0,4.0,Wednesday,March,0.0,19474.0
2018-03-28 20:00:00,6.0,2.0,12662.0,Atlanta Hawks,0.0,3.0,Wednesday,March,0.0,16183.0
2018-03-28 20:00:00,28.0,4.0,15112.0,Portland Trail Blazers,0.0,2.0,Wednesday,March,0.0,16050.0
2018-03-28 21:30:00,27.0,13.0,19911.0,Boston Celtics,0.0,2.0,Wednesday,March,0.0,18306.0
2018-03-28 22:00:00,2.0,18.0,18284.0,Los Angeles Clippers,0.0,0.0,Wednesday,March,0.0,17005.0
2018-03-28 22:30:00,3.0,10.0,18997.0,Dallas Mavericks,0.0,2.0,Wednesday,March,0.0,18997.0
2018-03-29 19:00:00,4.0,4.0,13489.0,Washington Wizards,0.0,1.0,Thursday,March,0.0,18268.0
2018-03-29 19:30:00,15.0,11.0,19600.0,Chicago Bulls,0.0,3.0,Thursday,March,1.0,19746.0
2018-03-29 20:00:00,20.0,11.0,18581.0,Oklahoma City Thunder,0.0,3.0,Thursday,March,0.0,18418.0
2018-03-29 22:00:00,4.0,4.0,12636.0,Indiana Pacers,0.0,1.0,Thursday,March,0.0,11360.0
2018-03-30 19:00:00,15.0,24.0,16081.0,Chicago Bulls,0.0,1.0,Friday,March,0.0,18918.0
2018-03-30 19:30:00,18.0,6.0,18866.0,Philadelphia 76ers,0.0,5.0,Friday,March,0.0,16579.0
2018-03-30 20:00:00,3.0,20.0,18203.0,Denver Nuggets,0.0,1.0,Friday,March,0.0,18203.0
2018-03-30 20:00:00,18.0,30.0,16707.0,Phoenix Suns,0.0,0.0,Friday,March,0.0,18055.0
2018-03-30 20:00:00,2.0,19.0,20562.0,New Orleans Pelicans,0.0,2.0,Friday,March,0.0,20562.0
2018-03-30 20:30:00,2.0,3.0,20160.0,Minnesota Timberwolves,0.0,3.0,Friday,March,0.0,20244.0
2018-03-30 21:00:00,4.0,13.0,19911.0,Memphis Grizzlies,0.0,3.0,Friday,March,0.0,18306.0
2018-03-30 22:30:00,4.0,10.0,18997.0,Milwaukee Bucks,0.0,4.0,Friday,March,0.0,18997.0
2018-03-30 22:30:00,2.0,28.0,20636.0,Los Angeles Clippers,0.0,3.0,Friday,March,0.0,20013.0
2018-03-31 15:00:00,5.0,4.0,17212.0,Charlotte Hornets,0.0,2.0,Saturday,March,0.0,19071.0
2018-03-31 17:00:00,4.0,2.0,19033.0,Detroit Pistons,0.0,1.0,Saturday,March,0.0,19812.0
2018-03-31 19:30:00,13.0,27.0,18624.0,Toronto Raptors,0.0,2.0,Saturday,March,0.0,18624.0
2018-03-31 20:00:00,5.0,11.0,0.0,Brooklyn Nets,0.0,2.0,Saturday,March,0.0,19600.0
2018-03-31 22:00:00,19.0,4.0,11105.0,Golden State Warriors,0.0,1.0,Saturday,March,0.0,17583.0
2018-04-01 13:00:00,40.0,4.0,0.0,Philadelphia 76ers,0.0,5.0,Sunday,April,0.0,17005.0
2018-04-01 15:30:00,6.0,12.0,21560.0,Washington Wizards,0.0,2.0,Sunday,April,0.0,20466.0
2018-04-01 15:30:00,12.0,1.0,19060.0,Indiana Pacers,0.0,3.0,Sunday,April,0.0,15866.0
2018-04-01 15:30:00,36.0,14.0,18418.0,Houston Rockets,0.0,3.0,Sunday,April,1.0,18418.0
2018-04-01 18:00:00,27.0,4.0,14788.0,Oklahoma City Thunder,0.0,2.0,Sunday,April,0.0,18500.0
2018-04-01 18:00:00,2.0,30.0,20562.0,Dallas Mavericks,0.0,1.0,Sunday,April,0.0,20562.0
2018-04-01 18:00:00,2.0,3.0,0.0,Detroit Pistons,0.0,5.0,Sunday,April,0.0,16097.0
2018-04-01 18:00:00,18.0,4.0,18676.0,Orlando Magic,0.0,1.0,Sunday,April,0.0,13587.0
2018-04-01 19:00:00,28.0,4.0,11497.0,Utah Jazz,0.0,3.0,Sunday,April,0.0,18978.0
2018-04-01 20:00:00,7.0,4.0,15242.0,Milwaukee Bucks,0.0,3.0,Sunday,April,0.0,19520.0
2018-04-01 21:00:00,2.0,27.0,18754.0,Memphis Grizzlies,0.0,4.0,Sunday,April,0.0,19545.0
2018-04-01 21:30:00,2.0,4.0,18997.0,Sacramento Kings,0.0,1.0,Sunday,April,0.0,18997.0
2018-04-03 19:00:00,19.0,30.0,20562.0,Toronto Raptors,0.0,2.0,Tuesday,April,0.0,20562.0
2018-04-03 19:00:00,3.0,40.0,12704.0,Brooklyn Nets,0.0,5.0,Tuesday,April,0.0,20710.0
2018-04-03 19:30:00,4.0,15.0,15558.0,Atlanta Hawks,0.0,3.0,Tuesday,April,0.0,19600.0
2018-04-03 19:30:00,18.0,2.0,19812.0,Orlando Magic,0.0,2.0,Tuesday,April,0.0,19812.0
2018-04-03 20:00:00,23.0,27.0,18203.0,Golden State Warriors,0.0,1.0,Tuesday,April,0.0,18203.0
2018-04-03 20:00:00,4.0,12.0,21962.0,Charlotte Hornets,0.0,3.0,Tuesday,April,0.0,20139.0
2018-04-03 20:00:00,6.0,36.0,18124.0,Washington Wizards,0.0,2.0,Tuesday,April,0.0,18055.0
2018-04-03 20:30:00,27.0,2.0,20399.0,Portland Trail Blazers,0.0,3.0,Tuesday,April,0.0,19624.0
2018-04-03 21:00:00,12.0,4.0,12435.0,Indiana Pacers,0.0,4.0,Tuesday,April,0.0,14743.0
2018-04-03 21:00:00,4.0,28.0,18469.0,Los Angeles Lakers,0.0,4.0,Tuesday,April,0.0,18306.0
2018-04-03 22:00:00,2.0,13.0,17135.0,Sacramento Kings,0.0,1.0,Tuesday,April,0.0,16826.0
2018-04-03 22:30:00,14.0,1.0,19275.0,San Antonio Spurs,0.0,2.0,Tuesday,April,0.0,17449.0
2018-04-04 19:00:00,2.0,18.0,18846.0,Dallas Mavericks,0.0,2.0,Wednesday,April,0.0,18112.0
2018-04-04 19:00:00,40.0,2.0,11095.0,Philadelphia 76ers,0.0,5.0,Wednesday,April,0.0,18395.0
2018-04-04 19:30:00,15.0,4.0,18849.0,Miami Heat,0.0,4.0,Wednesday,April,0.0,16696.0
2018-04-04 20:00:00,2.0,4.0,15555.0,Memphis Grizzlies,0.0,1.0,Wednesday,April,0.0,16521.0
2018-04-04 20:00:00,40.0,19.0,0.0,Boston Celtics,0.0,2.0,Wednesday,April,0.0,19963.0
2018-04-04 22:30:00,14.0,4.0,18997.0,San Antonio Spurs,0.0,2.0,Wednesday,April,1.0,18997.0
2018-04-05 19:00:00,23.0,12.0,18165.0,Golden State Warriors,0.0,4.0,Thursday,April,0.0,17923.0
2018-04-05 20:00:00,27.0,36.0,17723.0,Portland Trail Blazers,0.0,2.0,Thursday,April,0.0,18055.0
2018-04-05 20:00:00,6.0,30.0,20562.0,Washington Wizards,0.0,1.0,Thursday,April,0.0,20562.0
2018-04-05 21:00:00,1.0,28.0,19008.0,Los Angeles Clippers,0.0,4.0,Thursday,April,0.0,18306.0
2018-04-05 22:30:00,4.0,4.0,19155.0,Minnesota Timberwolves,0.0,2.0,Thursday,April,0.0,16415.0
2018-04-06 19:00:00,4.0,6.0,16121.0,Atlanta Hawks,0.0,1.0,Friday,April,0.0,19557.0
2018-04-06 19:00:00,2.0,2.0,19258.0,Dallas Mavericks,0.0,4.0,Friday,April,0.0,18768.0
2018-04-06 19:00:00,4.0,18.0,18058.0,Charlotte Hornets,0.0,2.0,Friday,April,0.0,17018.0
2018-04-06 19:00:00,30.0,40.0,14213.0,Cleveland Cavaliers,0.0,5.0,Friday,April,0.0,20769.0
2018-04-06 19:30:00,12.0,19.0,19800.0,Indiana Pacers,0.0,3.0,Friday,April,0.0,19924.0
2018-04-06 19:30:00,15.0,2.0,19812.0,Miami Heat,0.0,1.0,Friday,April,1.0,19569.0
2018-04-06 19:30:00,12.0,40.0,18624.0,Chicago Bulls,0.0,3.0,Friday,April,0.0,18624.0
2018-04-06 20:00:00,2.0,2.0,17077.0,Sacramento Kings,0.0,2.0,Friday,April,0.0,16527.0
2018-04-06 22:00:00,4.0,13.0,16470.0,New Orleans Pelicans,0.0,1.0,Friday,April,0.0,18055.0
2018-04-06 22:30:00,4.0,4.0,18997.0,Minnesota Timberwolves,0.0,3.0,Friday,April,0.0,18997.0
2018-04-07 15:30:00,4.0,1.0,19060.0,Denver Nuggets,0.0,1.0,Saturday,April,0.0,16166.0
2018-04-07 19:30:00,7.0,2.0,19812.0,Milwaukee Bucks,0.0,1.0,Saturday,April,0.0,19812.0
2018-04-07 20:00:00,3.0,12.0,21358.0,Brooklyn Nets,0.0,3.0,Saturday,April,0.0,21669.0
2018-04-07 20:30:00,27.0,36.0,18105.0,Oklahoma City Thunder,0.0,2.0,Saturday,April,0.0,18055.0
2018-04-07 21:00:00,27.0,14.0,18418.0,Portland Trail Blazers,0.0,3.0,Saturday,April,0.0,18610.0
2018-04-08 13:00:00,4.0,40.0,18624.0,Atlanta Hawks,0.0,2.0,Sunday,April,0.0,18624.0
2018-04-08 13:00:00,12.0,4.0,24042.0,Indiana Pacers,0.0,3.0,Sunday,April,0.0,16629.0
2018-04-08 13:00:00,2.0,40.0,10108.0,Dallas Mavericks,0.0,5.0,Sunday,April,0.0,20846.0
2018-04-08 15:30:00,2.0,2.0,15904.0,Detroit Pistons,0.0,1.0,Sunday,April,0.0,16044.0
2018-04-08 18:00:00,18.0,19.0,19800.0,Orlando Magic,0.0,3.0,Sunday,April,0.0,19948.0
2018-04-08 18:00:00,28.0,4.0,18997.0,Utah Jazz,0.0,5.0,Sunday,April,0.0,18997.0
2018-04-08 21:00:00,23.0,13.0,16288.0,Golden State Warriors,0.0,1.0,Sunday,April,0.0,18055.0
2018-04-09 19:00:00,19.0,2.0,15050.0,Toronto Raptors,0.0,4.0,Monday,April,0.0,17529.0
2018-04-09 19:30:00,27.0,15.0,14558.0,Oklahoma City Thunder,0.0,3.0,Monday,April,0.0,19600.0
2018-04-09 19:30:00,12.0,3.0,17080.0,Chicago Bulls,0.0,2.0,Monday,April,0.0,16187.0
2018-04-09 19:30:00,30.0,2.0,19812.0,Cleveland Cavaliers,0.0,1.0,Monday,April,0.0,19449.0
2018-04-09 20:00:00,2.0,4.0,17404.0,Memphis Grizzlies,0.0,3.0,Monday,April,0.0,17641.0
2018-04-09 20:30:00,2.0,14.0,18418.0,Sacramento Kings,0.0,3.0,Monday,April,0.0,18418.0
2018-04-09 21:00:00,27.0,4.0,17318.0,Portland Trail Blazers,0.0,1.0,Monday,April,0.0,17467.0
2018-04-09 22:30:00,4.0,1.0,19060.0,New Orleans Pelicans,0.0,4.0,Monday,April,0.0,15742.0
2018-04-10 19:00:00,4.0,12.0,18165.0,Charlotte Hornets,0.0,2.0,Tuesday,April,0.0,17331.0
2018-04-10 19:30:00,40.0,4.0,15763.0,Philadelphia 76ers,0.0,5.0,Tuesday,April,0.0,15673.0
2018-04-10 20:00:00,40.0,6.0,14866.0,Boston Celtics,0.0,1.0,Tuesday,April,0.0,18887.0
2018-04-10 20:30:00,13.0,2.0,20199.0,Phoenix Suns,0.0,2.0,Tuesday,April,0.0,20041.0
2018-04-10 21:00:00,23.0,28.0,19131.0,Golden State Warriors,0.0,5.0,Tuesday,April,0.0,18306.0
2018-04-10 22:30:00,36.0,4.0,18997.0,Houston Rockets,0.0,1.0,Tuesday,April,0.0,18997.0
2018-04-11 20:00:00,7.0,40.0,15101.0,Milwaukee Bucks,0.0,5.0,Wednesday,April,0.0,20659.0
2018-04-11 20:00:00,6.0,18.0,18846.0,Washington Wizards,0.0,1.0,Wednesday,April,0.0,17598.0
2018-04-11 20:00:00,2.0,27.0,18203.0,Memphis Grizzlies,0.0,4.0,Wednesday,April,0.0,18203.0
2018-04-11 20:00:00,14.0,4.0,14904.0,San Antonio Spurs,0.0,2.0,Wednesday,April,0.0,18573.0
2018-04-11 20:00:00,4.0,4.0,16709.0,Denver Nuggets,0.0,3.0,Wednesday,April,0.0,18978.0
2018-04-11 20:00:00,19.0,15.0,14429.0,Toronto Raptors,0.0,4.0,Wednesday,April,0.0,19600.0
2018-04-11 20:00:00,2.0,30.0,20562.0,New York Knicks,0.0,2.0,Wednesday,April,0.0,20562.0
2018-04-11 20:00:00,2.0,12.0,21112.0,Detroit Pistons,0.0,2.0,Wednesday,April,1.0,21342.0
2018-04-11 20:00:00,3.0,40.0,18624.0,Brooklyn Nets,0.0,3.0,Wednesday,April,0.0,18624.0
2018-04-11 22:30:00,4.0,1.0,19167.0,Los Angeles Lakers,0.0,2.0,Wednesday,April,1.0,19068.0
2018-04-11 22:30:00,28.0,27.0,19275.0,Utah Jazz,0.0,4.0,Wednesday,April,0.0,20186.0
2018-04-11 22:30:00,36.0,2.0,11531.0,Houston Rockets,0.0,3.0,Wednesday,April,0.0,17583.0
2018-04-14 17:30:00,6.0,19.0,19800.0,Washington Wizards,1.0,1.0,Saturday,April,0.0,19937.0
2018-04-14 20:00:00,15.0,40.0,10117.0,Miami Heat,1.0,5.0,Saturday,April,0.0,20617.0
2018-04-14 22:30:00,4.0,27.0,19385.0,New Orleans Pelicans,1.0,1.0,Saturday,April,0.0,19882.0
2018-04-15 13:00:00,7.0,40.0,18624.0,Milwaukee Bucks,1.0,2.0,Sunday,April,0.0,18624.0
2018-04-15 15:30:00,12.0,30.0,20562.0,Indiana Pacers,1.0,3.0,Sunday,April,0.0,20562.0
2018-04-15 18:30:00,28.0,27.0,18203.0,Utah Jazz,1.0,3.0,Sunday,April,0.0,18203.0
2018-04-15 21:00:00,4.0,36.0,18196.0,Minnesota Timberwolves,1.0,3.0,Sunday,April,0.0,18055.0
2018-04-16 20:00:00,15.0,40.0,20856.0,Miami Heat,1.0,4.0,Monday,April,0.0,20753.0
2018-04-17 19:00:00,6.0,19.0,19800.0,Washington Wizards,1.0,1.0,Tuesday,April,0.0,20242.0
2018-04-17 20:00:00,7.0,40.0,18169.0,Milwaukee Bucks,1.0,2.0,Tuesday,April,0.0,18624.0
2018-04-17 22:30:00,4.0,27.0,19994.0,New Orleans Pelicans,1.0,1.0,Tuesday,April,0.0,20066.0
2018-04-18 19:00:00,12.0,30.0,20562.0,Indiana Pacers,1.0,2.0,Wednesday,April,0.0,20562.0
2018-04-18 20:00:00,28.0,27.0,18203.0,Utah Jazz,1.0,3.0,Wednesday,April,0.0,18203.0
2018-04-18 21:30:00,4.0,36.0,16179.0,Minnesota Timberwolves,1.0,3.0,Wednesday,April,0.0,18055.0
2018-04-19 19:00:00,40.0,15.0,19600.0,Philadelphia 76ers,1.0,4.0,Thursday,April,0.0,19812.0
2018-04-19 21:00:00,27.0,4.0,0.0,Portland Trail Blazers,1.0,1.0,Thursday,April,0.0,18551.0
2018-04-19 21:30:00,23.0,14.0,18418.0,Golden State Warriors,1.0,1.0,Thursday,April,0.0,18418.0
2018-04-20 19:00:00,30.0,12.0,17302.0,Cleveland Cavaliers,1.0,3.0,Friday,April,0.0,17923.0
2018-04-20 20:00:00,19.0,6.0,16527.0,Toronto Raptors,1.0,2.0,Friday,April,0.0,20356.0
2018-04-21 14:30:00,40.0,15.0,19600.0,Philadelphia 76ers,1.0,4.0,Saturday,April,0.0,19804.0
2018-04-21 17:00:00,27.0,4.0,18097.0,Portland Trail Blazers,1.0,1.0,Saturday,April,0.0,18544.0
2018-04-21 19:30:00,36.0,4.0,13680.0,Houston Rockets,1.0,3.0,Saturday,April,0.0,18978.0
2018-04-21 22:00:00,27.0,28.0,19732.0,Oklahoma City Thunder,1.0,3.0,Saturday,April,0.0,18306.0
2018-04-22 15:30:00,23.0,14.0,18418.0,Golden State Warriors,1.0,1.0,Sunday,April,0.0,18418.0
2018-04-22 18:00:00,19.0,6.0,13293.0,Toronto Raptors,1.0,2.0,Sunday,April,0.0,20356.0
2018-04-22 20:30:00,30.0,12.0,18165.0,Cleveland Cavaliers,1.0,2.0,Sunday,April,0.0,17923.0
2018-04-23 20:00:00,36.0,4.0,17429.0,Houston Rockets,1.0,2.0,Monday,April,0.0,18978.0
2018-04-23 22:30:00,27.0,28.0,19503.0,Oklahoma City Thunder,1.0,3.0,Monday,April,0.0,18306.0
2018-04-24 19:00:00,7.0,40.0,18624.0,Milwaukee Bucks,1.0,2.0,Tuesday,April,0.0,18624.0
2018-04-24 20:00:00,15.0,40.0,18089.0,Miami Heat,1.0,4.0,Tuesday,April,0.0,21171.0
2018-04-25 19:00:00,6.0,19.0,20116.0,Washington Wizards,1.0,2.0,Wednesday,April,0.0,19987.0
2018-04-25 19:00:00,12.0,30.0,19154.0,Indiana Pacers,1.0,2.0,Wednesday,April,0.0,20562.0
2018-04-25 21:30:00,4.0,36.0,17220.0,Minnesota Timberwolves,1.0,1.0,Wednesday,April,0.0,18055.0
2018-04-25 21:30:00,28.0,27.0,18203.0,Utah Jazz,1.0,3.0,Wednesday,April,0.0,18203.0
2018-04-27 19:00:00,19.0,6.0,19451.0,Toronto Raptors,1.0,2.0,Friday,April,0.0,20356.0
2018-04-27 20:00:00,30.0,12.0,18165.0,Cleveland Cavaliers,1.0,2.0,Friday,April,0.0,17923.0
2018-04-27 22:30:00,27.0,28.0,18183.0,Oklahoma City Thunder,1.0,4.0,Friday,April,0.0,18306.0
2018-04-28 20:00:00,7.0,40.0,16716.0,Milwaukee Bucks,1.0,3.0,Saturday,April,0.0,18624.0
2018-04-29 13:00:00,12.0,30.0,20562.0,Indiana Pacers,1.0,2.0,Sunday,April,0.0,20562.0
2018-04-29 15:30:00,28.0,36.0,16142.0,Utah Jazz,1.0,3.0,Sunday,April,1.0,18055.0
2018-04-30 20:00:00,40.0,40.0,18624.0,Philadelphia 76ers,1.0,3.0,Monday,April,1.0,18624.0
2018-05-01 20:00:00,47.0,14.0,19800.0,Cleveland Cavaliers,1.0,2.0,Tuesday,May,0.0,19954.0
2018-05-02 20:00:00,14.0,100.0,14534.0,Utah Jazz,1.0,3.0,Wednesday,May,1.0,18055.0
2018-05-03 18:00:00,47.0,14.0,18821.0,Cleveland Cavaliers,1.0,2.0,Thursday,May,0.0,20127.0
2018-05-03 20:30:00,23.0,100.0,18624.0,Philadelphia 76ers,1.0,3.0,Thursday,May,1.0,18624.0
2018-05-04 20:00:00,50.0,2.0,18444.0,Golden State Warriors,1.0,3.0,Friday,May,0.0,18551.0
2018-05-04 22:30:00,100.0,14.0,17122.0,Houston Rockets,1.0,2.0,Friday,May,1.0,18306.0
2018-05-05 17:00:00,100.0,23.0,12611.0,Boston Celtics,1.0,2.0,Saturday,May,1.0,20758.0
2018-05-05 20:30:00,14.0,47.0,18086.0,Toronto Raptors,1.0,2.0,Saturday,May,0.0,20562.0
2018-05-06 15:30:00,50.0,2.0,18443.0,Golden State Warriors,1.0,2.0,Sunday,May,0.0,18513.0
2018-05-06 20:00:00,100.0,14.0,19081.0,Houston Rockets,1.0,2.0,Sunday,May,1.0,18306.0
2018-05-07 18:00:00,100.0,23.0,16511.0,Boston Celtics,1.0,2.0,Monday,May,1.0,20936.0
2018-05-07 20:30:00,14.0,47.0,20562.0,Toronto Raptors,1.0,1.0,Monday,May,0.0,20562.0
2018-05-08 20:00:00,14.0,100.0,18195.0,Utah Jazz,1.0,1.0,Tuesday,May,1.0,18055.0
2018-05-09 20:00:00,23.0,100.0,18624.0,Philadelphia 76ers,1.0,1.0,Wednesday,May,1.0,18624.0
2018-05-13 15:30:00,47.0,100.0,18624.0,Cleveland Cavaliers,1.0,4.0,Sunday,May,0.0,18624.0
2018-05-14 21:00:00,50.0,100.0,12525.0,Golden State Warriors,1.0,3.0,Monday,May,0.0,18055.0
2018-05-15 20:30:00,47.0,100.0,18624.0,Cleveland Cavaliers,1.0,3.0,Tuesday,May,0.0,18624.0
2018-05-16 21:00:00,50.0,100.0,16884.0,Golden State Warriors,1.0,4.0,Wednesday,May,0.0,18119.0
2018-05-19 20:30:00,100.0,47.0,14689.0,Boston Celtics,1.0,3.0,Saturday,May,0.0,20562.0
2018-05-21 20:30:00,100.0,47.0,16189.0,Boston Celtics,1.0,3.0,Monday,May,0.0,20562.0
2018-05-23 20:30:00,47.0,100.0,18624.0,Cleveland Cavaliers,1.0,2.0,Wednesday,May,0.0,18624.0
2018-05-24 21:00:00,50.0,100.0,18029.0,Golden State Warriors,1.0,3.0,Thursday,May,0.0,18208.0
2018-05-25 20:30:00,100.0,47.0,17238.0,Boston Celtics,1.0,3.0,Friday,May,0.0,20562.0
2018-05-27 20:30:00,47.0,100.0,18624.0,Cleveland Cavaliers,1.0,4.0,Sunday,May,0.0,18624.0
2018-05-28 21:00:00,50.0,100.0,18163.0,Golden State Warriors,1.0,2.0,Monday,May,0.0,18055.0
2018-06-06 21:00:00,34.0,26.0,20562.0,Golden State Warriors,1.0,5.0,Wednesday,June,1.0,20562.0
2018-06-08 21:00:00,34.0,26.0,20562.0,Golden State Warriors,1.0,5.0,Friday,June,1.0,20562.0
2018-10-16 20:00:00,11.0,23.0,18624.0,Philadelphia 76ers,0.0,0.0,Tuesday,October,1.0,18624.0
2018-10-17 19:00:00,9.0,28.0,17103.0,Miami Heat,0.0,1.0,Wednesday,October,1.0,19191.0
2018-10-17 19:00:00,3.0,3.0,17686.0,Memphis Grizzlies,0.0,0.0,Wednesday,October,0.0,17923.0
2018-10-17 19:00:00,5.0,4.0,18371.0,Brooklyn Nets,0.0,1.0,Wednesday,October,0.0,20332.0
2018-10-17 19:00:00,4.0,6.0,24042.0,Milwaukee Bucks,0.0,1.0,Wednesday,October,0.0,17889.0
2018-10-17 19:30:00,9.0,3.0,19812.0,Atlanta Hawks,0.0,1.0,Wednesday,October,0.0,18249.0
2018-10-17 19:30:00,5.0,11.0,20012.0,Cleveland Cavaliers,0.0,1.0,Wednesday,October,0.0,19915.0
2018-10-17 20:00:00,2.0,19.0,18201.0,New Orleans Pelicans,0.0,1.0,Wednesday,October,0.0,18055.0
2018-10-17 20:30:00,2.0,7.0,18418.0,Minnesota Timberwolves,0.0,1.0,Wednesday,October,0.0,18354.0
2018-10-17 22:00:00,9.0,5.0,15205.0,Utah Jazz,0.0,1.0,Wednesday,October,0.0,17583.0
2018-10-17 22:30:00,4.0,1.0,19060.0,Denver Nuggets,0.0,0.0,Wednesday,October,0.0,19068.0
2018-10-17 22:30:00,5.0,27.0,14903.0,Dallas Mavericks,0.0,1.0,Wednesday,October,0.0,18055.0
2018-10-18 20:00:00,17.0,11.0,10521.0,Chicago Bulls,0.0,1.0,Thursday,October,0.0,20302.0
2018-10-18 20:00:00,9.0,3.0,15146.0,Miami Heat,0.0,0.0,Thursday,October,0.0,20409.0
2018-10-18 22:30:00,16.0,16.0,19459.0,Los Angeles Lakers,0.0,1.0,Thursday,October,0.0,19996.0
2018-10-19 19:00:00,6.0,28.0,18846.0,Charlotte Hornets,0.0,1.0,Friday,October,0.0,17668.0
2018-10-19 19:30:00,3.0,5.0,13043.0,New York Knicks,0.0,1.0,Friday,October,1.0,17732.0
2018-10-19 20:00:00,23.0,11.0,19800.0,Boston Celtics,0.0,2.0,Friday,October,0.0,19800.0
2018-10-19 20:00:00,5.0,2.0,18406.0,Sacramento Kings,0.0,0.0,Friday,October,0.0,18337.0
2018-10-19 20:00:00,5.0,2.0,12009.0,Cleveland Cavaliers,0.0,1.0,Friday,October,0.0,18978.0
2018-10-19 20:00:00,9.0,3.0,15417.0,Atlanta Hawks,0.0,1.0,Friday,October,0.0,17019.0
2018-10-19 20:30:00,3.0,4.0,13548.0,Indiana Pacers,0.0,2.0,Friday,October,0.0,17341.0
2018-10-19 22:30:00,9.0,1.0,19060.0,Oklahoma City Thunder,0.0,0.0,Friday,October,0.0,14816.0
2018-10-19 22:30:00,16.0,9.0,19911.0,Golden State Warriors,0.0,1.0,Friday,October,0.0,18306.0
2018-10-20 19:00:00,5.0,3.0,17233.0,Brooklyn Nets,0.0,2.0,Saturday,October,0.0,17007.0
2018-10-20 19:00:00,11.0,3.0,12645.0,Toronto Raptors,0.0,0.0,Saturday,October,0.0,16185.0
2018-10-20 19:30:00,23.0,3.0,19812.0,Boston Celtics,0.0,1.0,Saturday,October,1.0,19427.0
2018-10-20 19:30:00,28.0,11.0,14863.0,Orlando Magic,0.0,2.0,Saturday,October,0.0,20300.0
2018-10-20 20:00:00,4.0,17.0,20466.0,Detroit Pistons,0.0,2.0,Saturday,October,1.0,21289.0
2018-10-20 20:00:00,6.0,9.0,19600.0,Charlotte Hornets,0.0,1.0,Saturday,October,0.0,19600.0
2018-10-20 20:30:00,2.0,5.0,20211.0,Minnesota Timberwolves,0.0,1.0,Saturday,October,0.0,20205.0
2018-10-20 21:00:00,27.0,4.0,17892.0,Phoenix Suns,0.0,1.0,Saturday,October,0.0,19592.0
2018-10-20 22:00:00,7.0,16.0,19782.0,San Antonio Spurs,0.0,1.0,Saturday,October,0.0,19461.0
2018-10-20 22:30:00,19.0,16.0,18997.0,Houston Rockets,0.0,0.0,Saturday,October,0.0,18997.0
2018-10-21 18:00:00,9.0,5.0,20562.0,Atlanta Hawks,0.0,0.0,Sunday,October,0.0,19432.0
2018-10-21 19:00:00,5.0,9.0,18203.0,Sacramento Kings,0.0,1.0,Sunday,October,0.0,18203.0
2018-10-21 20:00:00,16.0,4.0,14359.0,Golden State Warriors,0.0,2.0,Sunday,October,0.0,19520.0
2018-10-21 21:00:00,19.0,1.0,19316.0,Houston Rockets,0.0,2.0,Sunday,October,0.0,16149.0
2018-10-22 19:30:00,28.0,23.0,18624.0,Orlando Magic,0.0,2.0,Monday,October,0.0,18624.0
2018-10-22 19:30:00,6.0,11.0,19800.0,Charlotte Hornets,0.0,4.0,Monday,October,0.0,19800.0
2018-10-22 20:00:00,3.0,4.0,13842.0,New York Knicks,0.0,1.0,Monday,October,0.0,16228.0
2018-10-22 20:00:00,3.0,2.0,14388.0,Indiana Pacers,0.0,2.0,Monday,October,0.0,10371.0
2018-10-22 20:30:00,17.0,5.0,19715.0,Chicago Bulls,0.0,2.0,Monday,October,0.0,19291.0
2018-10-22 21:00:00,3.0,9.0,18873.0,Memphis Grizzlies,0.0,1.0,Monday,October,0.0,18306.0
2018-10-22 22:00:00,3.0,16.0,19945.0,Washington Wizards,0.0,1.0,Monday,October,0.0,19187.0
2018-10-22 22:30:00,7.0,16.0,18997.0,San Antonio Spurs,0.0,2.0,Monday,October,1.0,18997.0
2018-10-23 19:00:00,11.0,4.0,15890.0,Philadelphia 76ers,0.0,2.0,Tuesday,October,0.0,14418.0
2018-10-23 20:00:00,1.0,2.0,18217.0,Los Angeles Clippers,0.0,3.0,Tuesday,October,0.0,14625.0
2018-10-23 21:00:00,5.0,4.0,15823.0,Sacramento Kings,0.0,1.0,Tuesday,October,0.0,13214.0
2018-10-24 19:00:00,5.0,5.0,20562.0,Brooklyn Nets,0.0,0.0,Wednesday,October,0.0,19432.0
2018-10-24 19:00:00,5.0,9.0,15843.0,Dallas Mavericks,0.0,2.0,Wednesday,October,0.0,16705.0
2018-10-24 19:30:00,3.0,9.0,19017.0,New York Knicks,0.0,1.0,Wednesday,October,1.0,19600.0
2018-10-24 19:30:00,2.0,11.0,20111.0,Minnesota Timberwolves,0.0,5.0,Wednesday,October,0.0,19800.0
2018-10-24 20:00:00,6.0,17.0,19942.0,Charlotte Hornets,0.0,1.0,Wednesday,October,0.0,19170.0
2018-10-24 20:00:00,9.0,19.0,16998.0,Utah Jazz,0.0,2.0,Wednesday,October,1.0,18055.0
2018-10-24 20:30:00,3.0,7.0,18418.0,Indiana Pacers,0.0,2.0,Wednesday,October,0.0,18354.0
2018-10-24 21:30:00,11.0,4.0,11584.0,Philadelphia 76ers,0.0,2.0,Wednesday,October,0.0,17341.0
